33267898,"Home Corfu, next to beautiful paths.",Home in Valanio,Valanio,Valanio,Home in Valanio,1 queen bed,4.47,55,REGULAR,19.75452,39.73427,entire_home
33177454,Katoi Studio 4 Agios Georgios Pagoi,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,1 queen bed,4.75,24,REGULAR,19.68029,39.7181,entire_home
36164378,Corfiotpanorama sky is the limit,Condo in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Condo in Agios Georgios Pagon,3 beds,5.0,12,REGULAR,19.68397,39.71713,entire_home
49837107,"Korypho Villa ""West""",Villa in Barbati,Barbati,Barbati,Villa in Barbati,6 beds,5.0,13,REGULAR,19.865717,39.715805,entire_home
8930697,studio in a relaxing environment,Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,2 single beds,4.79,29,REGULAR,19.68391,39.71706,entire_home
45686976,Villa Plastiras Sidari with private pool,Villa in Sidari,Sidari,Sidari,Villa in Sidari,11 beds,5.0,9,REGULAR,19.7018,39.79132,entire_home
51058159,Corfu Escape 2  (Family Escape leonidas studios),Apartment in Agios Georgios,Agios Georgios,Agios Georgios,Apartment in Agios Georgios,3 beds,4.69,13,REGULAR,19.67381,39.72052,entire_home
48857901,Villa Stefania,Villa in Pagoi,Pagoi,Pagoi,Villa in Pagoi,4 double beds,5.0,8,REGULAR,19.69172,39.72259,entire_home
32235105,Yiannis Studio 2 Agios Georgios Pagoi Corfu,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,2 single beds,4.89,9,REGULAR,19.68933,39.71809,entire_home
559699556025299125,Ferienwohnung für 2 Personen in Agios Georgios,Apartment in Pagi,Pagi,Pagi,Apartment in Pagi,2 single beds,-1,-1,REGULAR,19.68318,39.71469,entire_home
569979272702726471,"Kamelia Apartment, A Cozy 2 Bedroom Apt. only 150m from the sea.",Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,4 single beds,-1,-1,REGULAR,19.682676,39.716602,entire_home
10110017,"Villa Paradiso: Near beach, superb pool and garden",Villa in Agnos,Agnos,Agnos,Villa in Agnos,9 beds,4.89,44,REGULAR,19.76616,39.78711,entire_home
47042677,Spiti magdalini,Home in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Home in Agios Georgios Pagon,4 beds,5.0,4,REGULAR,19.6859,39.71878,entire_home
41949178,Flora Beach Appartement 2 - Panorama Meerblick nur 50m vom schönen Sandstrand entfernt,Apartment in Agios Georgios Pagi,Agios Georgios Pagi,Agios Georgios Pagi,Apartment in Agios Georgios Pagi,4 single beds,-1,-1,REGULAR,19.68331,39.71474,entire_home
32326675,"Panorama Villa II, Arillas, Corfu",Home in Corfu,Corfu,Corfu,Home in Corfu,5 beds,4.96,23,REGULAR,19.64892,39.74668,entire_home
573519947511017728,Beach Villa Verano with private pool,Villa in Sidari,Sidari,Sidari,Villa in Sidari,8 beds,4.9,10,REGULAR,19.69627,39.79551,entire_home
33243208,Katoi Apartment 1 Agios Georgios Pagoi,Apartment in Pagoi,Pagoi,Pagoi,Apartment in Pagoi,4 beds,4.94,17,REGULAR,19.6803,39.71813,entire_home
31276322,Patras Studio 3,Condo in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Condo in Agios Georgios Pagon,2 single beds,5.0,28,REGULAR,19.67855,39.71846,entire_home
33176461,Katoi Studio 2 Agios Georgios Pagoi,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,1 queen bed,5.0,16,REGULAR,19.68025,39.71818,entire_home
41949181,Flora Beach Apartment 3 - panoramic sea view just 50m from the lovely sandy beach,Apartment in Agios Georgios Pagi,Agios Georgios Pagi,Agios Georgios Pagi,Apartment in Agios Georgios Pagi,4 single beds,-1,-1,REGULAR,19.68318,39.7147,entire_home
643423954234118422,Magdalini Apartments                   (3bedrooms),Vacation home in Agios Georgios Armenadon,Agios Georgios Armenadon,Agios Georgios Armenadon,Vacation home in Agios Georgios Armenadon,6 beds,-1,-1,REGULAR,19.6766495,39.7237303,entire_home
744924964795102122,Villa Bougarini with private pool,Villa in Velonades,Velonades,Velonades,Villa in Velonades,9 beds,-1,-1,REGULAR,19.71283,39.75042,entire_home
3044089,ILIOS Loft Apartments directly on the beach,Loft in Ag. Georgios  / Pagi,Ag. Georgios  / Pagi,Ag. Georgios  / Pagi,Loft in Ag. Georgios  / Pagi,2 beds,5.0,7,REGULAR,19.68154,39.71586,entire_home
48908445,Zeus Throne Junior Suite,"Private room in Afionas, Kerkyra","Afionas, Kerkyra","Afionas, Kerkyra","Private room in Afionas, Kerkyra",1 bed,4.97,32,REGULAR,19.660439,39.720409,private_room
582987171846337621,Artemis House,Cottage in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Cottage in Agios Georgios Pagon,10 beds,-1,-1,REGULAR,19.68594,39.71745,entire_home
5301160,Villa Panayia - spacious with amazing sunset views,Villa in Kerkira,Kerkira,Kerkira,Villa in Kerkira,7 beds,4.89,9,REGULAR,19.66483,39.73386,entire_home
50245230,Spiros and Polyxeni Studio 5 Afionas,Apartment in Afionas,Afionas,Afionas,Apartment in Afionas,2 single beds,4.64,11,REGULAR,19.66469,39.7226,entire_home
13244397,Kostas one bedroom apartment 7,Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,2 single beds,4.93,44,REGULAR,19.68388,39.7172,entire_home
51778708,Kumquart Estate-Mandarin- 2 bed apartment,Apartment in Pagoi,Pagoi,Pagoi,Apartment in Pagoi,1 bed,5.0,3,REGULAR,19.70076,39.70872,entire_home
6023529,Zen Stone House near S.George Beach,"Home in Agios Georgios Pagon, Corfu","Agios Georgios Pagon, Corfu","Agios Georgios Pagon, Corfu","Home in Agios Georgios Pagon, Corfu",2 queen beds,4.76,34,REGULAR,19.69979,39.72279,entire_home
6512323,Top floor apartment 12,Apartment in Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Apartment in Άγιος Γεώργιος Πάγων,3 beds,4.84,19,REGULAR,19.6839,39.71706,entire_home
24116811,Villa Estia - Summer Home with fantastic sea view,Bungalow in Paleokastritsa,Paleokastritsa,Paleokastritsa,Bungalow in Paleokastritsa,6 beds,4.95,82,REGULAR,19.71052,39.67467,entire_home
53642777,Stunning 4 Bedroom Sea View Luxury Villa in Sinies,Villa in Corfu,Corfu,Corfu,Villa in Corfu,5 beds,4.88,8,REGULAR,19.92545,39.75465,entire_home
759464583433445184,Sun n Salt Private Villas - Tonia,Villa in Agios Georgios,Agios Georgios,Agios Georgios,Villa in Agios Georgios,3 beds,New,-1,REGULAR,19.679305935004795,39.718890978789,entire_home
32184030,Yiannis Apartment 1 Agios Georgios Pagoi Corfu,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,4 single beds,-1,-1,REGULAR,19.69024,39.71877,entire_home
33136555,Katoi Apartment 2 Agios Georgios Pagoi,Apartment in Pagoi,Pagoi,Pagoi,Apartment in Pagoi,4 beds,4.75,8,REGULAR,19.68113,39.71681,entire_home
644040941091425815,Villa Margarita,Home in Agros,Agros,Agros,Home in Agros,7 beds,5.0,4,REGULAR,19.72643,39.71868,entire_home
678821551730602295,Studio on the Beach with Seaview 1,Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,2 beds,-1,-1,REGULAR,19.677444479825315,39.719081716068075,entire_home
31275936,Patras Studio 2,Condo in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Condo in Agios Georgios Pagon,2 single beds,4.96,25,REGULAR,19.67856,39.71848,entire_home
33138655,Katoi studio 1 Agios Georgios Pagoi,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,1 queen bed,4.78,9,REGULAR,19.68005,39.71646,entire_home
809884061616837514,Sun 'n Salt Private Villas - Dora,Villa in Agios Georgios Armenadon,Agios Georgios Armenadon,Agios Georgios Armenadon,Villa in Agios Georgios Armenadon,3 beds,New,-1,REGULAR,19.67908497426533,39.71907214081516,entire_home
32233963,Yiannis Apartment 3 Agios Georgios Pagoi Corfu,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,4 single beds,-1,-1,REGULAR,19.69075,39.72015,entire_home
21807694,"Villa Senses: Stylish villa, amazing views, pool",Villa in Gouvia,Gouvia,Gouvia,Villa in Gouvia,5 beds,4.95,37,REGULAR,19.82448,39.65866,entire_home
664775423101477818,Villa Lucia - King studio 1,Hotel room in Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Hotel room in Άγιος Γεώργιος Πάγων,1 king bed,4.67,3,REGULAR,19.68595,39.71708,private_room
44000470,★ Villa Faiax ★ stunning pool views Ipsos bay,Home in Spartilas,Spartilas,Spartilas,Home in Spartilas,6 beds,4.9,10,REGULAR,19.84732,39.70969,entire_home
52974900,Akis Villa Studio Garden View,Apartment in Corfu,Corfu,Corfu,Apartment in Corfu,,4.5,8,REPRESENTATIVE,19.675417,39.721355,entire_home
32511348,Eden Villa's corner of paradise,Cottage in corfu,corfu,corfu,Cottage in corfu,1 king bed,4.96,52,REGULAR,19.81338,39.68913,entire_home
6513419,Top floor apartment 11,Apartment in Agios Georgios Pagi,Agios Georgios Pagi,Agios Georgios Pagi,Apartment in Agios Georgios Pagi,3 beds,5.0,9,REGULAR,19.68391,39.71706,entire_home
30170969,"Panorama Villas in Arillas, Corfu",Home in Arillas Magouladon,Arillas Magouladon,Arillas Magouladon,Home in Arillas Magouladon,5 beds,4.89,19,REGULAR,19.64852,39.74637,entire_home
739722214176317618,Beachfront Villa Bellevue,Villa in Agios Stefanos,Agios Stefanos,Agios Stefanos,Villa in Agios Stefanos,10 beds,-1,-1,REGULAR,19.6439,39.75808,entire_home
29511076,Lefkimmiatis Villa Elaia newly built,Home in Kavvadades,Kavvadades,Kavvadades,Home in Kavvadades,3 beds,5.0,18,REGULAR,19.68172,39.74651,entire_home
37038917,Elysium Apartments Corfu-Studio Partial Sea View,Apartment in Palaiokastritsa,Palaiokastritsa,Palaiokastritsa,Apartment in Palaiokastritsa,1 bed,4.89,18,REPRESENTATIVE,19.71718,39.67222,entire_home
49975544,"Korypho Villa ""East""",Villa in Mparmpati,Mparmpati,Mparmpati,Villa in Mparmpati,5 beds,4.88,17,REGULAR,19.868353,39.717617,entire_home
28779734,Luxury Villa Hera - Beachfront,Villa in Roda,Roda,Roda,Villa in Roda,8 beds,4.84,25,REGULAR,19.78176,39.79441,entire_home
16051935,Cosy 2 bedroom flat with amazing view next to sea,Hotel room in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Hotel room in Agios Georgios Pagon,4 beds,4.38,9,REGULAR,19.68163,39.716,entire_home
685938556907938478,Apartment Arista right on the beach - sea view,Vacation home in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Vacation home in Agios Georgios Pagon,4 beds,-1,-1,REGULAR,19.6781980961258,39.718877297383855,entire_home
50244601,Spiros and Polyxeni Apartment 6 Afionas,Apartment in Afionas,Afionas,Afionas,Apartment in Afionas,4 single beds,4.67,6,REGULAR,19.66621,39.72356,entire_home
635551800011862136,NICKY'S HOME,Vacation home in Avliotes,Avliotes,Avliotes,Vacation home in Avliotes,2 beds,4.56,9,REGULAR,19.660896,39.770912,entire_home
46459414,"Vista Mare Assinia: Amazing views and pool, A/C",Cottage in Kavallerena,Kavallerena,Kavallerena,Cottage in Kavallerena,5 beds,4.65,26,REGULAR,19.91992,39.7352,entire_home
33177109,Katoi Studio 3 Agios Georgios Pagoi,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,1 queen bed,4.67,6,REGULAR,19.68032,39.71639,entire_home
32210328,Yiannis Apartment 2 Agios Georgios Pagoi Corfu,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,4 single beds,4.44,9,REGULAR,19.68921,39.71818,entire_home
8433008,Garden view ground floor apartment,Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,3 beds,4.83,12,REGULAR,19.68392,39.71706,entire_home
51038904,Corfu Escape 3 (Family Escape leonidas studios),Apartment in Agios Georgios,Agios Georgios,Agios Georgios,Apartment in Agios Georgios,2 single beds,4.9,10,REGULAR,19.67416,39.72249,entire_home
53142051,Villa Cocoon Sidari with private pool,Villa in Melitsa,Melitsa,Melitsa,Villa in Melitsa,5 beds,5.0,11,REGULAR,19.69034,39.78828,entire_home
52069513,Beach Villa Pangea with private pool,"Villa in Agios Ioannis Karousades, Kerkyra","Agios Ioannis Karousades, Kerkyra","Agios Ioannis Karousades, Kerkyra","Villa in Agios Ioannis Karousades, Kerkyra",14 beds,5.0,4,REGULAR,19.7283,39.78681,entire_home
756332310780675408,Villa Mangana,Villa in Rachi,Rachi,Rachi,Villa in Rachi,10 beds,-1,-1,REGULAR,19.93089,39.74275,entire_home
29281446,Sea Breeze Villa with Stunning Views in Nissaki,Villa in Nisaki,Nisaki,Nisaki,Villa in Nisaki,6 beds,5.0,32,REGULAR,19.91591,39.72903,entire_home
548941697828257946,Villa Aliki Nissaki with private pool,Villa in Nisaki,Nisaki,Nisaki,Villa in Nisaki,11 beds,4.64,11,REGULAR,19.9048,39.72703,entire_home
584590102218667652,"Kerasia Bay View Villa, Corfu",Villa in Agnitsini,Agnitsini,Agnitsini,Villa in Agnitsini,8 beds,5.0,6,REGULAR,19.941446,39.756931,entire_home
51554534,Kumquart Estate-Lemon,Apartment in Pagoi,Pagoi,Pagoi,Apartment in Pagoi,4 beds,-1,-1,REGULAR,19.70086,39.70739,entire_home
16991160,Modern stone house with stunning sea view,Home in Corfu,Corfu,Corfu,Home in Corfu,2 beds,4.98,53,REGULAR,19.7523,39.6292,entire_home
6884843,"Casa Giardino, Sidari Beach",Bungalow in Σιδάρι,Σιδάρι,Σιδάρι,Bungalow in Σιδάρι,8 beds,4.92,91,REGULAR,19.70093,39.79671,entire_home
15497275,Nel Verde and Skripero,Villa in Kerkira,Kerkira,Kerkira,Villa in Kerkira,7 beds,5.0,30,REGULAR,19.7675,39.7019,entire_home
27159281,"Villa Alba, Liapades",Home in Liapades,Liapades,Liapades,Home in Liapades,5 beds,4.86,22,REGULAR,19.76214,39.6655,entire_home
2548093,Galini Beach Studios (Sea View),Private room in Mesoggi,Mesoggi,Mesoggi,Private room in Mesoggi,1 bed,4.98,42,REGULAR,19.9368,39.47313,private_room
26507475,Villa Meli Afionas Corfu,Villa in Afionas,Afionas,Afionas,Villa in Afionas,4 beds,4.97,32,REGULAR,19.65926,39.72732,entire_home
504163033556955613,Mandala Yoga B&B- Lovely Village Retreat- Namaste,Guest suite in Magoulades,Magoulades,Magoulades,Guest suite in Magoulades,2 beds,5.0,3,REGULAR,19.67615,39.75631,entire_home
40113629,Agrilia Studios No6,Private room in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Private room in Agios Georgios Pagon,2 beds,5.0,4,REGULAR,19.67993,39.71907,private_room
29914136,Akron bungalow 50m footpath to the beach,Bungalow in Palaiokastritsa,Palaiokastritsa,Palaiokastritsa,Bungalow in Palaiokastritsa,3 beds,4.98,42,REGULAR,19.71672,39.67264,entire_home
18662782,Villa Maria ⁂One House ⁎Thousands Memories⁂,Home in Krini,Krini,Krini,Home in Krini,6 beds,5.0,56,REGULAR,19.68484,39.68372,entire_home
32234534,Yiannis Studio 1 Agios Georgios Pagoi Corfu,Condo in Pagoi,Pagoi,Pagoi,Condo in Pagoi,2 single beds,3.71,7,REGULAR,19.6904,39.71965,entire_home
29876365,Angela Pool Apartment Agios Georgios,Apartment in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Apartment in Agios Georgios Pagon,4 beds,4.86,7,REGULAR,19.68257,39.71796,entire_home
51576910,Kumquart Estate-Grape fruit - 4 bed apartment,Apartment in Pagoi,Pagoi,Pagoi,Apartment in Pagoi,3 beds,-1,-1,REGULAR,19.70106,39.70849,entire_home
654327105421555622,Villa Lucia,Hotel room in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Hotel room in Agios Georgios Pagon,21 beds,4.8,5,REGULAR,19.68528,39.71669,private_room
41096261,Villa Rubina Sidari with private pool,Villa in Velonades,Velonades,Velonades,Villa in Velonades,6 beds,4.9,10,REGULAR,19.71949,39.75674,entire_home
3905694,Villa Magda Studios & Apartments. St George Pagon,Private room in Agios Georgios Armenadon,Agios Georgios Armenadon,Agios Georgios Armenadon,Private room in Agios Georgios Armenadon,2 single beds,4.82,11,REGULAR,19.67993,39.71885,private_room
30007050,Villa Secret Paradise,Villa in Corfu,Corfu,Corfu,Villa in Corfu,9 beds,-1,-1,REGULAR,19.74981,39.68369,entire_home
39432173,Ale & Ana Studio 1,Apartment in Arillas Agiou Georgiou,Arillas Agiou Georgiou,Arillas Agiou Georgiou,Apartment in Arillas Agiou Georgiou,2 beds,4.91,23,REGULAR,19.65094,39.7435,entire_home
733673615185904217,Aphrodite Club Villa with private pool,Villa in Nisaki,Nisaki,Nisaki,Villa in Nisaki,16 beds,-1,-1,REGULAR,19.89389,39.72379,entire_home
9656230,☀️VILLA PELEKAS - 4BR/4BA w/heated pool & views☀️,Villa in Corfu,Corfu,Corfu,Villa in Corfu,8 single beds,5.0,15,REGULAR,19.81878,39.59702,entire_home
5076666,Country House on top of the hill,Cottage in Ραχταδες,Ραχταδες,Ραχταδες,Cottage in Ραχταδες,4 beds,4.98,51,REGULAR,19.69771,39.75058,entire_home
50250206,Jade Villa,Villa in Corfu,Corfu,Corfu,Villa in Corfu,4 beds,5.0,21,REGULAR,19.83841,39.71058,entire_home
14200662,The Tree house in Ano Korakiana,Treehouse in Άνω Κορακιάνα,Άνω Κορακιάνα,Άνω Κορακιάνα,Treehouse in Άνω Κορακιάνα,1 bed,4.93,122,REGULAR,19.80215,39.69765,entire_home
16419266,Marina Luxury Villa with Sea View,Villa in Agios Stefanos,Agios Stefanos,Agios Stefanos,Villa in Agios Stefanos,6 beds,4.81,17,REGULAR,19.6424,39.75357,entire_home
41717514,"""Hestia"" Restored ca. 17th Century Village House.",Home in Avliotes,Avliotes,Avliotes,Home in Avliotes,3 beds,5.0,10,REGULAR,19.65039,39.76932,entire_home
666680338803799185,Villa Lucia - Family room 1,Hotel room in Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Άγιος Γεώργιος Πάγων,Hotel room in Άγιος Γεώργιος Πάγων,3 beds,5.0,4,REGULAR,19.68653,39.71792,private_room
593386703051954239,Boutique Sea View & Pool Serene Corfu Villa,Villa in Kato Korakiana,Kato Korakiana,Kato Korakiana,Villa in Kato Korakiana,6 beds,4.96,23,REGULAR,19.81377,39.69285,entire_home
21945353,Yalos Beach House Corfu,Home in Corfu,Corfu,Corfu,Home in Corfu,7 beds,4.93,29,REGULAR,19.9293,39.78326,entire_home
34137284,Angelko Villa for 6 guests Wonderful View,Villa in Kavvadades,Kavvadades,Kavvadades,Villa in Kavvadades,4 beds,4.96,24,REGULAR,19.66788,39.736,entire_home
753377611633879361,Charming house surrounded by olive trees,Home in Afionas,Afionas,Afionas,Home in Afionas,4 beds,New,-1,REGULAR,19.66049,39.72439,entire_home
26450591,Stunning 3 Bedroom Sea View Luxury Villa in Sinies,Villa in Corfu,Corfu,Corfu,Villa in Corfu,4 beds,4.94,62,REGULAR,19.92654,39.75424,entire_home
29511600,Lefkimmiatis Villa Petra newly built,Home in Kavvadades,Kavvadades,Kavvadades,Home in Kavvadades,3 beds,4.89,9,REGULAR,19.68172,39.74651,entire_home
680220483218820333,Luxury mini villas AA,"Cottage in Krini, Corfu","Krini, Corfu","Krini, Corfu","Cottage in Krini, Corfu",3 beds,5.0,4,REGULAR,19.68446,39.68491,entire_home
659988509696322625,Renovated 2-bedroom Villa in Traditional Village,Villa in Rachtades,Rachtades,Rachtades,Villa in Rachtades,3 beds,New,-1,REGULAR,19.69524,39.74813,entire_home
654303150443834541,Spiros House 2,Home in Arillas Magouladon,Arillas Magouladon,Arillas Magouladon,Home in Arillas Magouladon,2 beds,4.84,19,REGULAR,19.65306,39.74893,entire_home
23617825,"Sunset House: Amazing views, stunning sunsets, A/C",Home in Corfu,Corfu,Corfu,Home in Corfu,4 beds,4.95,20,REGULAR,19.73944,39.78604,entire_home
40672785,Melithea Seaview Villa,Villa in Kerkira,Kerkira,Kerkira,Villa in Kerkira,7 beds,5.0,12,REGULAR,19.89433,39.62829,entire_home
47852979,"Corfu Escape 4
""Family Escape Studios""",Apartment in Agios ,Agios ,Agios ,Apartment in Agios ,3 beds,4.58,12,REGULAR,19.67431,39.72157,entire_home
33968456,Magdalini Apartments,Apartment in Agios Georgios,Agios Georgios,Agios Georgios,Apartment in Agios Georgios,4 beds,-1,-1,REGULAR,19.67649,39.7244,entire_home
572377725179459942,Luxury Villa Marolia Sidari with private pool,Villa in Gousades,Gousades,Gousades,Villa in Gousades,3 beds,5.0,13,REGULAR,19.70281,39.77504,entire_home
52506822,Villa Pied dans l 'eau,Villa in Lefkimmi,Lefkimmi,Lefkimmi,Villa in Lefkimmi,7 beds,4.82,11,REGULAR,20.08172,39.42087,entire_home
27677531,Corfu Villa Solitude,Villa in Gazatika,Gazatika,Gazatika,Villa in Gazatika,6 beds,5.0,31,REGULAR,19.82089,39.67381,entire_home
572363367228814124,"Andromeda House, Amazing House At Delfini Resort",Home in Agios Georgios,Agios Georgios,Agios Georgios,Home in Agios Georgios,5 beds,-1,-1,REGULAR,19.674473905220477,39.72192365088476,entire_home
18286405,"Villa Danai, Ag. Georgios Pagon, Corfu - Apts",Private room in Agios Georgios Pagon,Agios Georgios Pagon,Agios Georgios Pagon,Private room in Agios Georgios Pagon,4 beds,4.92,12,REGULAR,19.67569,39.72117,private_room
572466368933093446,Luxury Villa Makris with private heated pool,Villa in Kerkira,Kerkira,Kerkira,Villa in Kerkira,6 beds,5.0,6,REGULAR,19.66128,39.73969,entire_home
798637392485355107,Jennys House,Villa in Stroggili,Stroggili,Stroggili,Villa in Stroggili,5 beds,New,-1,REGULAR,19.90775,39.50554,entire_home
568619558204375983,"Livadi Villa in Poulimates, Corfu",Villa in Kounavades,Kounavades,Kounavades,Villa in Kounavades,6 beds,3.75,4,REGULAR,19.69268,39.7629,entire_home
36930322,Patio sea view l Close to everything l 2 BR + pkg,Apartment in Paleokastritsa,Paleokastritsa,Paleokastritsa,Apartment in Paleokastritsa,3 beds,5.0,62,REGULAR,19.70785,39.67606,entire_home
10691883,"Home ""Maro""-Dream beach house",Cottage in Lefkimmi,Lefkimmi,Lefkimmi,Cottage in Lefkimmi,2 double beds,4.86,139,REGULAR,20.05517,39.44409,entire_home
