30120295,Debra September 2022 We truly loved staying at this beautiful country home in the charming village of Pelekas—by far our favorite of the four we stayed at during our two week Greece holiday (and perhaps of all our Airbnb stays both domestically and internationally!). The house was immaculate  updated  tastefully appointed and comfortable. We enjoyed coffee (the best we’ve had) and delicious fruit  toast and honey gifts on the veranda overlooking the fantastic view every morning. Our generous host was very accessible—sending links to less populous beaches and favorite restaurants when asked. Despite occasional parking challenges  we would absolutely return again without hesitation!
30120295,Jonathan August 2022 This place was fantastic! Lots of space  great location in the village  very luxury minded. The hose was exceptional  and I couldn’t say enough good! Prompt and more than willing to make any accommodations needed! Thanks again!!!
30120295,Evelyne August 2022 A warm welcome in this house  very well located and recently refurbished. Though we had a problem with the shower  our host fixed it very quickly and efiiciently. I truly recommend this house.
30120295,Stephan July 2022 Very comfortable and clean appartment  beautifully situated in the mountain village of Pelekas. There is a stunning view from the terrace and there is ample space in the kitchen  the livingroom and the terrace making the appartment suitable for either family or a group of adults sharing a total of three bedrooms. In summary  a highly recommendable location.
30120295,Gaby July 2022 Modern and updated place in lovely town. We loved our time there. Check in was easy and host was very helpful.
30120295,Oisin May 2022 The kind of place you'd return to again and again. Truly picturesque.
30120295,Julian September 2021 Stunning view from the terasse over Pelekas. Very friendly host. Location nearby the city Center with bakery  bars and resraurants. Recommendable.
30120295,Peter September 2021 Great  clean and comfortable house. Probably the best choice in Pelekas.
30120295,Clara August 2021 The house is located just in the center of the town  walking distance from some cafes  little restaurants and a small supermarket. The house has fantastic views. It is fully equiped  we didn't miss anything. Regarding arrival and directions  it was quite easy since Giorgios assisted us with everything. He gave us a very warm welcome and he left some bread  ham  cheese  fruits and a bottle of wine  which we really appreciated. We were very confortable.
30120295,Patrick July 2021 Dear Airbnb Community   This accommodation is truely a nice place to stay when travelling to Corfu. It offers much space  all required equipment as well as located at a nice district.  We spend one week with 4 persons and enjoyed the stay every day. In addition to the above mentioned points  the view on the hills is amazing.  Enjoy your stay and best regards  Patrick
30120295,Lynne July 2021 Wonderful home in Pelekas! Right in the center of the village  easy walking to cafe and shops. This home has everything that you need for a comfortable stay! The host was so helpful during check in and with helping us arrange drivers etc. Could not ask for a better spot in Pelekas!! Would highly recommend this home!
30120295,Salama October 2020 This is definitely the best stay you can find in Corfu! We can only recommand to choose this flat  all the little attention  the decoration  and the terrasse  make it a perfect stay for your holidays in Corfu. We could communicate easily with the host  and we could move our days without any trouble after missing our flight! (Thanks again for your kindness) We will never forget the amazing red sunrise above the island sitting on the terrasse. We dont think We will ever get the chance to see something similar. We felt blessed. Thanks again!
30120295,Elian September 2020 Thank u for an amazing stay ! The place is very spacial in an amazing village. The host is super nice and we had a really amazing and relaxing time and would like to come back soon!
30120295,Daniel September 2020 The accommodation is amazing; clean; strong beds; beautiful view from the balcony and the place is cosy. Perfect for friends and families  it has a high-end finish and the luxury you would want especially being away from home. We were blown away with everything; from the welcome to the small things  especially in the kitchen. Everything you can ask for was there. We could not ask for a better host  communication was superb; Jorge arrived at the property at the agreed time and was there on time. The welcome we received was amazing  we were shown around the property and the photos looks just how it is in real life. We honestly want to thank you for how you treated us and the attention to detail that was put into the accommodation; we are definitely planning to return again in the near possible future!!!
30120295,Sarah October 2019 Amazing   what a find . this house has recently been renovated and every detail has been planned with luxury and homeliness in mind . Georgio met us and saw us off   he could not be more helpful - he gave us great tips on what else to do after our stay and was happy for us to call him anytime . The photos   whilst great   don’t really do the house justice - it is so well designed and decorated with the best of furniture and furnishings . On arrival we had wine   a large fruit bowl and all the water and snacks we needed for our stay . It has s beautiful outdoor area with stunning views . We brought our baby and the cot supplied was perfect   really sweetly finished with some avail baby towels - another nice touch . The restaurants are all within 5 minutes walk - when we stay again I think we will cook in more as the kitchen is so well furnished . The beach is about 25 minutes walk but there is a shuttle bus - otherwise you can drive down - lovely bars to sit whilst watching the waves   and it’s sandy unlike many other Corfu beaches . Show more
30120295,Emilie September 2019 This was the best house we’ve had in all our years travelling. Not only was the house great  the host was great aswell. Thank you so much George! If we ever come back  you can be certain we come back here! (Also we love Corfu ;) )
30120295,Erica September 2019 This house is absolutely stunning inside and out. It is very spacious and has everything you might need. The outdoor terraces have a wonderful view and there is also a garden. George (Milena’s son) met us and was on hand for any queries we had via WhatsApp including local tips. On arrival there was water  coffee  fruit etc  general cooking supplies and  most importantly  a bottle of homemade olive oil from the family olive trees. Pelekas is a nice town with a variety of tavernas  cafes and shops (incl. a bakery). We would definitely come again. Great hosts and great house!
30120295,Arthur September 2019 Amazing house and experience. Every detail is thought upon. Terrific view from the balcony. Great location. Right in the center of the village. 5 min driving to the beach. Exceptionally clean and functional space. Very cozy and delightful.
30120295,Adrien August 2019 The house was very clean  comfortable with everything you need. We felt like home.  We enjoyed the terrace a lot  the view and the atmosphere are amazing.  A typical Greek village which is very charming.  George was more than welcoming and gave us good recommendations for our visits and restaurants.  We definitely recommand Melinda’s beautiful house.  One of the best Airbnb I’ve been to  and I’ve been to quite a lot! Go for it!
30120295,Nigel July 2019 The accomodation was perfect for us (five adults). With two fully equipped bathrooms and three bedrooms we had all the facilities and privacy we needed. The whole house is built to a high standard  so it felt luxurious. The view is amazing - superb to gaze at while eating breakfast. The host is very accomodating and welcoming. If we needed help or guidance  he was eager to provide it  with a smile.
30120295,Andrei June 2019 Amazing place that lets you experience authentic Pelekas village. Incredible view from the terrace. Very tastefully decorated apartment combining new with restored antique objects and pieces of furniture.
30120295,Karen April 2019 The place was AMAZING!! Will definitely go again  and recommend it to everyone. Hosts were wonderful.
30120295,Patricia April 2019 I recently spent almost a week at Milenas Country House  along with three others. This is located in a real Greek village close to the main beaches of the west coast and only 10kms from Corfu. Everything about the house was excellent. It is extremely comfortable and well equipped. Everything has been done with great care and attention to detail. The view over mountains and far off sea is spectacular  and the garden is full of flowers. and trees. Apart from this  one of the nicest things was the hospitality from Milena and George. George met us at the airport to make sure we found the way. Milena made us a large spinach pie. Go there and enjoy everything!
30120295,Rose October 2022 Very nice rental located in a beautiful village. Beautiful view from the terrace. Very well equipped and maintained house. We were well received . Translated from French  Show original
30120295,Adelina August 2021 Elena's house is beautiful  in a strategic  super functional place. Everything is as described  much better. If you're coming to Corfu we recommend Pelekas and if you're coming to Pelekas  there's no better place to stay Translated from Italian  Show original
30120295,"Cora August 2020 We are back from a stay at Milena's House. Everything was very good  especially the village which is very lively as well as Pelekas Beach where our 2 and a half year old daughter had really fun. The house is also very good  spacious for us 3  very nice terrace and access to the "" center "" of the quick village! Thank you very much for hosting us  we will recommend without hesitation. Coralie  Julien and Rose Translated from French  Show original"
30120295,Manuel July 2020 Excellent location  beautiful house with a great view  perfect amenities  excellent hosting and communication  recommended Translated from French  Show original
30120295,Nieves August 2019 Milena's place is wonderful. Your son George  who is the one who took care of us at all times  is very kind and very attentive. The house comes with everything you need to make your stay very comfortable. They were very hospitable. They even left us fruit and food for breakfast  including a bottle of oil from their family in Crete. I would definitely go back there to stay again. Thank you George for your hospitality! Translated from Spanish  Show original
30120295,Perrine August 2019 We had a lovely stay with friends at Milena and Georges's house. The house is very well located in the heart of the village of Pelekas  the view is superb from the terrace and the accommodation is really comfortable. Our hosts were very friendly to us and advised us perfectly during our holiday. Thanks again for everything. Without hesitation we recommend it ! Translated from French  Show original
30120295,Kristin April 2019 Very nice apartment  nice host  very clean  nice garden - the only downside was that the warm water had to be preheated Translated from German  Show original
9656230,Iain October 2021 We stayed for four nights in October  right at the end of the season  two adults and two children. Vicky turned the heating on in the pool before we arrived  and we got a lot of use out of it. The villa is very clean and well appointed. Looks recently refurbished. Four pristine bathrooms and comfortable bedrooms. It’s very peaceful and not overlooked at all  feels private and relaxing. We spent one evening lying on the loungers on the roof watching the stars. Only twenty minutes from the airport. A short walk into Pelekas for the mini mart or tavernas. A short drive to three or four great beaches. The perfect place to stay. No reason not to come back. Thank you Vicky. Response from Vicky November 2021 Thank you so much Iain for your wonderful review. I'm so happy that you enjoyed your holiday and i hope to see you again. All the best!!!
9656230,Grace October 2021 Can't recommend this place highly enough! Vicky welcomed us into the beautiful villa and went out of her way to ensure our trip was perfect from beginning to end. The rooms and pool were outstanding  as were the sunset views from the rooftop. The village of Pelekas is filled with friendly tavernas where we enjoyed beautiful local food each night and also uncovered a gorgeous beach  it is also only a short drive from Corfu Town. We can't wait to come back someday!
9656230,Clare September 2021 Where to start?!!! Firstly… the villa… is beautiful… we had the most amazing time and the villa was perfect. Described and photographed accurately . There is plenty of space  all amenities and accessories that you would need. It is spotless and so well looked after and cared for! I cannot fault the villa at all!  Secondly.. Vicky… is the most wonderful and caring g host. Nothing is too much trouble. She is so thoughtful. We travelled with babies and throughout our stay she was offering and finding things to make us and the babies more comfortable. She is a fantastic host. Communication and local help and support is perfect.  Thirdly.. location.. a short and beautiful walk into Pelakas village where you will find everything you need.. plenty for restaurants  shops  a lovely bakery and mini markets… close to beautiful beaches both secluded and with bars etc..  We have just finished the most wonderful week at Vicky’s villa and we will most definitely visit again and recommend to anyone looking to visit to Corfu! Show more
9656230,India September 2021 When we found this last-minute villa on AirBnB  it seemed almost too good to be true. There must be a catch! But everything was even more perfect than it seemed online. Vicky is the most thoughtful  gracious host who made us feel so welcome from the moment we arrived.  She provided us with all the information we needed including restaurant recommendations and showed us around. The villa is perfect! The kitchen has everything you would need. The bed/bathrooms are beautiful  clean and comfortable  and the outside areas are excellent. Location is great – walking distance from the beach and Pelekas Town. It could be worth hiring a car if you want to explore the island  but for us  the taxi service recommended by Vicky was perfect for exploring new beaches/areas.  Thank you Vicky for a wonderful week! We hope to come back in the future and will be sure to recommend to our friends and family. Response from Vicky September 2021 Thank you so much India. I hope to see you soon. All the best!!!
9656230,Tim August 2021 Absolutely loved our week long stay in this gorgeous villa. Short walk to Pelekas town with its restaurants and shops  and also to the two beaches with beach bars and water sports.  Cannot recommend Villa Pelekas highly enough  and Vicky is a great and considerate host
9656230,Chloe September 2019 Villa Pelekas is just lovely! And also just as stunning as it looks in the pictures. We managed to book this last minute due to other holiday accommodation letting us down and we were more than impressed. Vicky  the host  was so helpful and responsive from the minute we booked. The villa is immaculate and also in such a lovely location- Pelekas beach is only a 20 minute walk away and is a great beach which isn’t over priced or full of tourists. In Pelekas village you will find lovely tavernas with local cuisine and high quality food/ service. During our trip we were happy staying in and around Pelekas as it’s located in a beautiful part of Corfu. Although  if you are someone that enjoys exploring an island or goes out a lot  renting a car will make your life a little easier. We had no problems at Villa Pelekas and a truly enjoyable holiday - the only bad thing was that we had to leave! Thanks Vicky  we hope to see you soon:)
9656230,Greg August 2019 Wonderful villa. Great host. Memorable holiday! Response from Vicky August 2019 I'll be very pleased to see you soon.
9656230,Andrew August 2018 Viki is a great host with a super villa in a fabulous location. Despite arriving after midnight Viki was there to welcome us and ensure we knew where everything was and how it all works.  The villa is modern and lacks for nothing with thoughtful and elegant indoor and outdoor spaces and importantly for some of us in the heat of a Greek summer the Air Conditioning is excellent in all rooms. However what makes the Villa standout is the feeling of hospitality and homeliness right down to the slippers at the end of your bed  fresh eggs delivered each morning by Viki's Dad who looks after the pool and Nancy who comes in to clean twice a week.  The location is excellent for exploring North and West Corfu and we would recommend hiring a boat to view the dramatic coastline by sea  stopping at restaurants and Tavernas as you go then retiring back to the villa for the views and fabulous sunsets.  Enjoy xx Show more
9656230,Thomas August 2018 Lovely villa and perfect location! Response from Vicky August 2018 Thank you for coming at my villa. I hope you'll come again.
9656230,Dovydas April 2018 Simply perfect villa! Probably the best in Kerkyra. Owner Vicky thought about all details in villa for us to have great holiday. We hope to come back!
9656230,Michaela October 2017 Vicky is a truly wonderful host and it was a real pleasure to meet her. We will definitely be returning to Villa Pelekas. The house is so clean and comfortable and Vicky's hostessing skills are second to none. Nothing was too much trouble. Vicky went above and beyond a usual Airbnb experience. The house had beautiful views and was in a great location. Very safe for our children and the garden is well designed with an outdoor kitchen and various places to sit/lay to make the most of the sun. The most relaxing holiday we've ever had with 5 children. Thank you.
9656230,Steven September 2017 Exceeded our expectations! Villa Pelekas was perfect for our extended family  and Vicky was only too happy to accomodate any requests. There were even technical issues with the wifi that Vicky promptly fixed. The location is also perfect  near Pelekas village which is beautiful  but also near Glyfada beach  truely amazing. We hope to return again very soon: Response from Vicky September 2017 Thank you for your nice review. I'm very glad i met you and i wish to see you soon. All the best to your family!!!
9656230,Malgorzata September 2017 Super luxury place  woderfull atmosphere  great hospitality and stunning view. Nice swimming pool- great for kids. Barbecue and lovely chillout place with a view towards the see  great for 2 families or 7-9 people. Fully equiped with anything you can think of is needed during holidays. Super clean with cleaning service every 2 days. We were served with fresh from the garden vegetables and eggs - super tasty😋. Close to amazing sandy beaches and great local food restaurants. Its exactly what we were looking for. Response from Vicky September 2017 Thank you so much for all. I hope to see you soon. Many regards!!!
9656230,Mato July 2017 Vicky was an incredibly warm and welcoming host and made sure that everything was taken care of. The villa is even more impressive in real life and feels like you are staying in someone’s residence and has a spectacular view on the sea. The location too could not be better – Glyfada beach is 5 minutes away  Corfu town 20 minutes; while the village of Pelekas is itself very pretty and worth visiting. We were exceptionally impressed with the care and attention given to the upkeep of the house  including making sure that the pool was crystal clean and the house tidy with fresh linens and towels. We were so happy to have found this place and will certainly return!
9656230,Ben June 2017 The villa was well equipped and kept very clean. It was also private but still had ocean views. Vicky was very helpful and answered all of the questions we had. Response from Vicky July 2017 Thank you for choosing my villa for your holiday. You are welcome to come again.
31658242,Chris October 2022 We had a perfect time and very nice neighbors!!☺️❤️
31658242,Alison September 2022 What a gem of a place  if you don't mind steep hills then this place is amazing  the room  the view  the hosts  the beach  all excellent
31658242,Jana September 2022 The apartment was nice  clean and well equiped. It has a big balcony/terrace with a beautiful sea view. Parking was right next to the house. The host was very helpful and kind.  Access is via a narrow road  as everywhere along the coast. Be careful on the way to the beach on foot  the road is slippery.  Our stay was comfortable and nice. I would love to come back.
31658242,Lex August 2022 Very friendly people. Beautiful house with an amazing view. Would recommend this apartment to everyone that is good on their feet  because the way to the house is quite steep. We enjoyed our stay here very much!
31658242,Rosa July 2022 We had a lovely stay at lidovois place. Very clean and nice apartment. Clean sheets every 2/3 days. Location also great  but you do need to climb a bit. Would really recommend. Nice restaurants and a supermarket nearby.
31658242,Emilia June 2022 The apartment was clean and great. Really can recommend the Lidovois house.
31658242,Saskia June 2022 A great accommodation! We can highly recommend it. The beach is super close and the view from the balcony is stunning. Thank you very much !
31658242,Josef May 2022 We can heartly recommend Lidovois House in Pelekas beach area! Appartment was very clean  in good condition  and with great view of the sea. We had a relaxing week exploring Corfu's West Coast by car. We would like to return in the future.
31658242,Philipp May 2022 It was a great week in a very nice Apartment! Great View to the sea! The apartment was very clean and hot water in the shower. We can highly recommend it without a doubt!
31658242,Filip October 2021 We had a great stay at Lidovois House. The apartment was very clean and had all needed appliances! We had the apartment completely cleaned and new towels and sheets provided every 2-3 days. Our host was also very friendly and ready to help and make our stay as pleasant as possible.
31658242,Natalie September 2021 The best apartment in Corfu  we loved to stay in Lidovois Hous! Every room has a private balcony with amazing sea view. The beds are very comfortable  so you sleep very well there. the Kirschen is perfectly for cooking  it’s very clean and modern. The apartment is looking even better than on the pictures. 5 min to the beach and supermarket. To Corfu City is just 15 min to go with the car.  The Host ist very kind  helpful and they care very well of us. We feel us there like at home. we definitely will come back to this apartment.
31658242,Agnieszka August 2021 This place was very  very nice and clean. Everything is in walking distance (beach  tavernas and supermarket) and you can enjoy your meal seeing and hearing beautiful Ionian Sea. Ludovois gave us a lift to the bus stop and his wife was always smiling and helpfull and help us with our loundry so we could enjoy our sea bath instead of waiting until the washing machine stops. Towells were changed 3x within 7 days and lining 2x.
31658242,Patrick August 2021 Really nice place!
31658242,Johanna July 2021 The stay at Lidovois House was fantastic  lovely hosts and brilliant apartments. We enjoyed our stay so much and would always recommend coming here. The beach is only 5 min away by foot and restaurants and supermarkets very close. Everybody is ver kind and accommodating. Thank you so much!
31658242,Krzysztof June 2021 A very beautiful and clean studio  a large balcony with a perfect sea view. You can come here with someone or alone and immediately you will feel very welcome and look after by your wonderful Corfu Family. Just Love  eat  pray & relax ! 100% recommended!
31658242,Marina July 2019 This was our second trip to Corfu and this time we were lucky to find this apartament. Stunnig view of the beach and sea will be the first thing you see when you go on the balcony. In 3 minutes you are on the Kontogialos beach. Clean and quiet studio was perfect for relaxing. By far  this was the best place we had stayed in  not just in Corfu but all over the Greece  and its not as close to be the most expensive.
31658242,Christopher October 2022 Very nice small accommodation with great sea views from the balcony. Has a small kitchen  two single beds and a bathroom  so everything you need. Lidovois was a very friendly and accommodating host who is highly recommended. Glad to come back! Translated from German  Show original
31658242,Tiffanie September 2022 warm welcome friendly hosts the place is in a great location Towels and sheets are changed regularly and cleaning is done often. Thanks for the thoughtful touches Translated from French  Show original
31658242,Konstantin September 2022 The apartment is located in a house bias below the beautiful village of Peleka  which can boast quaint cafes  a few tavernas and a great bakery. Beach (with umbrella/sunbed rental) and supermarket are less than a five-minute walk away. The path up to the bus stop (30 minutes to Corfu town) and into the village is a bit strenuous due to the slope  but can also be reached in about 20 minutes on foot. (Otherwise  there is parking in front of the apartment for rental cars.) The room was very clean  equipped with everything you need  and the view of the sea from the small balcony speaks for itself anyway. All in all  the stay could not have been more pleasant. Translated from German  Show original
31658242,Valentina August 2022 Room with beautiful sea view  spacious and very clean  very well equipped with all the necessary utensils even in the kitchen! Beach and small market just minutes away. Friendly host and super helpful in all infinite kindness both him and his whole family! Highly recommended! Translated from Italian  Show original
31658242,Iris August 2022 Lidovois House is very nicely located! You have a great view from your own balcony and are very close to the beautiful beach! If you don't have a car it's a bit hard to do things. The Lidovois family is very friendly and helpful. The apartment is not big  but very functional  clean  bright and beautiful! We felt very comfortable there! Translated from German  Show original
31658242,Elke July 2022 The apartment building is located on the slope with beautiful views of the beach and sea. It is not far to the beach but the way back is quite steep. A small supermarket is nearby and on the beach there are some tavernas. Spyros and his family are very nice and helpful. Thank you Translated from German  Show original
31658242,Alfredo September 2021 The Lidovois are nice and friendly. The beach is a 2-minute walk (it takes 5 minutes to go back...). And the view is truly breathtaking! Car is a must  but you park in front of the house. Definitely recommend! Translated from Italian  Show original
27918942,Iryna July 2022 Beautiful house with garden see view terrase.Super host  polite and helpful.I felt me as I was at home)but next to the sea!Thanks a lot for everything)hope we will back next summer.
27918942,Dmitriy August 2021 Superb experience. The apartment and terrace are great  calm  nice view  beautiful garden. In real life  everything is the same or even better than in photos. Pelekas is an adorable small village with lots of cafes  taverns  and narrow streets(be sure to go out of the main road into small pedestrian streets). Good free parking. Theo is responsive and tolerate all my multiple questions :)
27918942,Frank October 2022 . Translated from French  Show original
27918942,Alvar September 2022 The apartment is very well equipped and left nothing to be desired. Furthermore  it is in a great location and for longer excursions there is a scooter rental in Pelekas Town. Otherwise  everything is a 10-minute walk away for quick errands or for appetites. We look forward to seeing you soon! Translated from German  Show original
27918942,Jennifer May 2022 Fantastic accommodation  parking in front of the door  restaurants just a few meters away. It couldn't have been better. Theo is super nice and always available. We will be happy to come back!!! Translated from German  Show original
27918942,Luise October 2021 Really nice place and super relaxed  great landlords! An unforgettable view of the south-west coast of the island  a large garden resembles a green oasis. More beautiful than home :) Translated from German  Show original
27918942,Ricarda August 2021 Super dear family and a very nice complex with a great view. The apartment was very cozy and clean. We will be happy to come back :) Translated from German  Show original
13195049,Yinwei August 2022 Super accommodating host. Going above and beyond to make sure we had a smooth stay. Easily one of the best host I have come across on Airbnb!  Location of the house is superb  the house is charming with a patio that has a wonderful view of sunset.  Highly recommend 100%
13195049,Julien July 2022 Pelekas is a charming and lively little village with all amenities. The nearby beaches are very beautiful. The apartment is very well located and the terrace offers a magnificent view. A car is on the other hand essential but it is worth a little for all the island.
13195049,Philipp July 2022 Its a very nice and clean little Apartment with a wonderfull view ober the east of Corfu. I can really recomend this.
13195049,Thierry July 2022 comfortable flat  well located in the village.
13195049,Chris June 2022 Avgi and Theodore are absolute superhosts ! When we arrived  there were nice gifts waiting for us such as wine  candy  local delicacies  .... The house itself was everything we'd hoped for; clean  wonderful location  quiet and still lively (about a 1 minute walk from the town square ;-) )  and a roof terrace with a view that just has to be experienced to be believed... you can see both sides of the island  absolutely stunning and a joy to watch the sunrise while having breakfast. The location is superb  about 15 minutes from Kerkeya  10 minutes to the nearest beaches (both the popular Glyfada beach as well as the more quiet but beautiful Pelekas beach). I actually walked there as the roads are quite steep and can be challenging especially if you're afraid of heights. Our stay was generally pleasant and when there was a brief issue with the water supply  our hosts actually offered to use their showers if we wanted to.... absolutely top notch hospitality. I can easily recommend Avgi's house to anyone who wishes to experience Corfu in a relaxed and comfortable way!
13195049,Cherif May 2022 Everything in the accommodation was perfect. It had everything we need and was very clean. The view from the balcony was really nice but the location is a little bit far from the beach. The nearest beach was 30 min away by feet. Pelekas is located on a hill so be prepared to walk 200 meters down/up. We suggest to rent a car to reach locations easily. However if you are for the first time in Corfu (as we were) you may need to know that the roads are very narrow and damaged so driving will not be easy there.
13195049,Dana May 2022 We spent several days of our spring holiday in this very old  good renovate house in one of the narrow streats of Pelekas. The flat is unusual  romantic and good equipped. Breakfast on the terrace every day were unforgettable start of the day. The hosts are very attentive  they welcomed us with gifts  wine and some meals. Village Pelekas and surrounds nature are beautiful  we set out along the good mark paths (green and yellow).
13195049,Flo September 2021 The lil house is really cosy and the interior was made with an eye for a detail. The communication with the host was excellent. The location is amazing overlooking two sides of the sea. All in all would always come back there
13195049,Eva August 2021 We had an amazing time at this house! The terrace and its view is absolutely beautiful.
13195049,Guido July 2021 This place is truly a gem! Beautifully located in Pelekas  with an incredible and large terrace. The appartment is well equipped and close to the main square. The local shop owners (especially from the two bakeries next to each other) are incredibly friendly  given the waves of tourists that pass through this village. Pelekas is the perfect place to explore the nearby beaches  and it is so conveniently close to Corfu too! Last but not least  Avgi and Theodore have been great and helpful hosts  thank you!
13195049,Melanie July 2021 We stayed at avgis place for 5 days. The little town is very pretty and everyone was super friendly to us. The apartment itself is very clean and cozy  we enjoyed having breakfast on the balkony with a fantastic view everyday. The town also has a lot of restaurants which are all super delicious. We really enjoyed our stay and would absolutely come back
13195049,Florian June 2021 Really nice house located in a lovely village  with an incredible view across the island
13195049,Thomas September 2020 Had a great stay  very comfortable place  great location for exploring the island as well as for local amenities  and some of the best views of the island from the balcony. Would highly recommend
13195049,Damien September 2020 lovely apartment  with breathtaking view. we enjoyed our stay a lot. highly recommended.
13195049,Andreas August 2020 Renovated traditional village house with nice artistic touches in keeping with the old traditional character of the house. Pelekas is a lively village on a hill with everything you need (bakery  cafe-bars  restaurants  market) around the square. The house location is very convenient just next to the village square. There might be an issue for people with mobility problems because access to the house is through a few steep steps. Free parking is available within less than 3-5 minutes walk from the house. The view from the house (from both floors and veranda) is fantastic looking at the village rooftops and church  the green hills and the sea. The hosts are really friendly and helpful and communication was great.
13195049,Mark September 2019 The apartment is amazing. Theodore met us in the village and took us to the apartment. It has everything you need and the terrace is amazing. The views day and night have to be seen to be believed. The fridge already contained bottles of water  butter  pastries  yogurt  fruit juice and coffee. There was even a bottle of wine which was a nice touch. Pelekas is in a perfect location to explore the island. The taverna's in the village all serve amazing food and all within 5 minutes of the apartment. I would recommend Avgis Place to anyone preferring a village feel. That's not to say that it's a quiet place  there was always something to do in the evening from coffee bars  taverna's and bars open late into the evening. You won't regret staying in the apartment or the village. We will certainly be back. Thanks for everything Avgi and Theodore.
13195049,Merel September 2019 Beautifull house  in a really cute town in Corfu. Only nice people  beautifull beaches close to the house  good restaurants and a nice cocktail bar: Zanzibar  around the corner!
13195049,Sirma July 2019 A wonderful place in an authentic Greek village! Nice hosts!
13195049,David May 2019 We spent 9 nights at Avgi's. Everything we needed was at the house  the bed was comfortable and the shower worked well. We ate in most of the Pelekas restaurants - Jimmy's was our favourite. Pelekas beach is great but a good 40 minute walk away. Views from the balcony are spectacular. Avgi and Theodore made us very welcome.
13195049,Ervilia May 2019 Avgi is great! super quick in responding our questions and super helpful too. Check in/out went really well & easy. Apartment is nice & exactly as described. Thank you Avgi for your hospitality. We enjoyed our stay a lot and feel very welcome! Totally recommend Avgi's place.
