"September 29, 2020",30,Quick stop,"Nice and big restaurant, we stopped here for drinks but the menus looked good, a choice of Greek food, fish or meats. All looked average prices for the area"
"September 28, 2020",30,Nice setting and good service,Portion control at its finest! I’m not a big eater but didn’t feel like I’d eaten a meal. We had the fillet steak in pepper sauce which was far too salty which was disappointing but the service was friendly and efficient
"September 28, 2020",50,Grat service,"Great restaurant, food good and staff friendly and efficient. Serves all traditional greek dishes at a reasonable price."
"September 25, 2020",50,Evening meal,Was recommended not let down food and service excellent very popular with holiday makers. Booked a table which I’m glad I did has it got very busy later on
"September 16, 2020",50,Couldn't really fault it,"Probably the best dinner/evening out so far. Menu offered an extensive choice, the food was nicely prepared, the atmosphere was good. Again people were queuing for a table later on in the evening. Definitely would go again."
"September 13, 2020",50,Fantastic food and service,"Visited Flamingo on 3 different evenings during our weeks holiday and was our favourite place, food was amazing and the service was really efficient and well organised. Was always busy and a great atmosphere."
"September 12, 2020",50,"Great location, food is brilliant,","Great location, food is brilliant, service is also excellent. Recommend flamingo souvlaki. The home made beans are great too"
"September 8, 2020",50,Fantastic,"We ate here three times while in Skala, all the meals we had were great, in particular the steaks are great value and very tasty with great house wine and service."
"August 16, 2020",50,More spacious then it looks,"We had been put off going into this restaurant as from the outside it looks quite small but then realised it has a lovely courtyard at the back, this was full of fans and very pleasant, Food we really nice and the staff attentive."
"August 14, 2020",40,A nice casual meal,Enjoyed our meal here. The restaurant was busy and unfortunately not everything was available from the menu. Staff were friendly and attentive.
"August 11, 2020",50,Fabulous Restaurant.,"Situated off the main pedestrian street in the centre of Skala, this was a little gem. Has a courtyard to the rear where you can dine which is a lovely setting. Menu was varied and reasonably priced. Good service. Would return again. Recommended."
"August 7, 2020",50,Great Atmosphere,"Really lovely atmosphere, friendly staff and delicious food. Moussaka was fantastic and reasonably priced."
"November 1, 2019",50,A nice restaurant,"A bit of a tardis this much bigger than you think, the area at the rear is like an indoor garden.Service & food both good"
"October 20, 2019",50,Great Food,"We always make sure that we visit The Flamingo when we are in Skala. The restaurant is very popular and booking is advised, especially if you want a table in the garden."
"October 12, 2019",50,Lovely restaurant,"Very popular restaurant, the first time we went in without booking there were no tables. Pretty decor. Food was very nice and service good and we were given a complimentary liquer at the end of the evening."
"October 10, 2019",50,The Flamingo Taverna,Went in here a few times and the food was excellent each time. Staff very friendly. Definitely a must to try.
"October 9, 2019",50,Flamingo,That can I say beautiful food great service . Always helpful and friendly staff . Would go again and again as we did
"October 7, 2019",50,Great place to eat,"Lovely food, friendly service reasonably priced and the seating area at rear of restaurant is lovely. We ate there on 3 occasions and could not fault it, will definitely go back there next time we are in skarla."
"October 6, 2019",40,Good lunch,"We had lunch here on one day during our stay in Skala, and the food and drinks were very good. Not too expensive either."
"October 3, 2019",40,Good Wholesome/local Food,We had the meze for two and there was plenty for both of us and we both have good appetites. Would recommend this to other visitors.
"September 30, 2019",50,The best restaurant in Kefalonia,The best restaurant in Kefalonia! Coming here for years!! Extremely good food and lovely staff!! No words..Just visit it!!!
"September 26, 2019",30,First visit,"The food was excellent,the wine was good .The restaurant was busy ,vey busy and the service was rushed, so while we had good food it wasn't a good experience . It was fast food and we felt everything was rushed,"
"September 25, 2019",50,Lovely ambience,Nothing too much trouble - had a fabulous meal & not rushed by staff despite queues forming to enter the premises! Tasty food & excellent portions. Will be returning before going home. 🤗
"September 24, 2019",50,Fantastic meal,Ate here last night. Fantastic meal and service. Very Professional. Menu reasonably priced. Would definitely reccomend but good idea to book in advance as gets very busy.
"September 18, 2019",50,Great meal with friends,"We had a meal in a group of 12 and the service and food quality was excellent, the prices are reasonable and if you want togoI suggest you book as it gets busy......."
"September 17, 2019",50,The best steak in the village,Once again we had to visit twice this year as the food here is just so good. There are loads of wonderful places to eat in the village but this is a must for us whenever we visit. The service is always great too.
"September 15, 2019",50,Great meal,"A very popular restaurant, weren’t sure we were going to get a table! A warm welcome, lovely surroundings, very nicely designed, and then a delicious meal at a great price. Highly recommended."
"September 14, 2019",40,Lovely meal,"Are here last night and had a lovely meal. Feta cheese in the oven to start and beef in tomato sauce, hubby had Kefalonia meat pie. We were in the garden at the back which was a lovely setting."
"September 13, 2019",50,Our favourite,"Our favourite, visited 3 times during our two week break and chosen as our special for our wedding anniversary. We have visited this restaurant many times over many years and it has never let us down The staff always make you feel special."
"September 13, 2019",50,Awesome,"Not sure what the other review was on about but each to there own!!! The food and service great, shrimp starter was to die for.. staff really friendly, defo going back"
"September 11, 2019",40,Good meal,The place has a nice courtyard feel. Very clean and the staff are friendly and knowledgeable about the food on offer. The food is very well cooked and the price is reasonable.
"September 11, 2019",50,Flamingalicious,Started off with some delicious cocktails! My wife thoroughly enjoyed the pina colada!! Four very satisfied customers. The squid and feta in the oven was delicious to share as starters. Lovely atmosphere and friendly helpful staff! Would highly recommend. Thank you for a lovely evening.
"September 9, 2019",40,Evening meal,Nice evening meal in scala. The food and service was good. There is a lovely garden at the back of the restaurant to eat in or sit at the front watching everyone go past .
"September 8, 2019",50,Two visits,"We visited here twice during pur holiday, great food, friendly service, un rushed. We definitely recommended."
