listing_50404947,Apartment in Kerkira,Little Blue with access to swimming pool,4 beds,Jun 1 – 6,4.87,15,84
listing_39039346,Apartment in Corfu,Senses Suite Tria: Luxury  renovated Apartment,1 double bed,Jun 10 – 15,4.89,28,105
listing_50151651,Condo in Kerkira,Casa Micallef Private Apartment,2 double beds,Jun 1 – 6,5.0,18,118
listing_6472978,Apartment in Gouvia,Villa Rosa-Twin Room with garden view,2 beds,Jun 1 – 6,4.79,67,47
listing_26449301,Villa in Corfu,Villa Jasmine Blossom,3 beds,Jun 1 – 6,4.91,35,130
listing_44238688,Apartment in Limni,Home with a View to amazing sunsets,3 beds,Jun 1 – 6,5.0,29,130
listing_48275004,Apartment in Paralia Gouvia,Marina Vista Studio 4  on the beach  sea front,1 king bed,Jun 8 – 13,4.86,7,152
listing_34251918,Apartment in Kira Chrisikou,Mellmari apartment,3 beds,Jun 1 – 6,4.92,37,134
listing_583640764216245594,Apartment in Gouvia,Ilios: enjoy the beach in the morning & Corfu city in the evening,4 beds,Jun 1 – 7,4.8,5,134
listing_623735125982232534,Villa in Corfu,Villa Telio,4 beds,Jun 16 – 21,4.73,15,180
listing_11490870,Apartment in Kontokali,Alexandros & Gerekos apartments,3 beds,Jun 3 – 8,4.75,21,91
listing_42766170,Villa in Kerkira,Corfu Sea View Villa Leo,3 beds,Jun 19 – 24,4.87,38,311
listing_51273261,Villa in Limni,Five Stars Villa Corfu 2 swimming pools and tennis,10 beds,Jun 1 – 6,4.71,7,"1,262"
listing_35295740,Apartment in Gouvia,Casa MaLu Boutique Apartments No1  Gouvia - Corfu,2 beds,Jun 1 – 6,4.75,4,94
listing_53480745,Apartment in Gouvia,Govino Bay - Luxury Suite,6 beds,Jun 1 – 6,4.75,4,147
listing_1972489,Villa in Dassia,Villa St. Nicholas House With Private Pool.,13 beds,Jun 1 – 8,4.63,27,764
listing_12977084,Apartment in Gouvia,Helion Resort - One Bedroom Apartment  sleeps 2,2 single beds,Jun 1 – 6,4.78,9,87
listing_28265800,Home in GR,Picturesque Seaside Corfu House!,4 beds,Jun 1 – 6,4.96,75,207
listing_19866203,Cottage in Poulades,Mimosa pool cottage - in Gouvia,4 beds,Jun 1 – 7,4.71,21,126
listing_37308424,Hotel room in Gouvia,studio 2 beds,2 single beds,Jun 1 – 6,4.86,7,65
listing_43503163,Villa in Pelekas,Yucca Tree Cottage  nice house with large pool,4 single beds,Jun 11 – 16,5.0,17,183
listing_3258910,Apartment in Gouvia,Villa Rosa - Twin room with balcony,2 single beds,Jun 1 – 6,4.56,114,47
listing_35921823,Home in Dassia,Fiherman's Cottage,4 single beds,Jun 1 – 7,4.15,13,83
listing_657108834476555452,Villa in Agios Georgios,Corfu Villa near sandy beach with pool and views,8 beds,Jun 10 – 15,5.0,9,307
listing_34468194,Loft in Kontokali,Stathis Home,1 double bed,Jun 1 – 6,4.99,91,71
listing_53505552,Villa in GR,Villa Denise: Large Private Pool  Sea Views  A/C  WiFi,5 beds,Jun 14 – 19,5.0,3,405
listing_53642777,Villa in Corfu,Stunning 4 Bedroom Sea View Luxury Villa in Sinies,5 beds,Jun 10 – 17,4.88,8,460
listing_16991160,Home in Corfu,Modern stone house with stunning sea view,2 beds,Jun 21 – 28,4.98,53,403
listing_9656230,Villa in Corfu,☀️VILLA PELEKAS - 4BR/4BA w/heated pool & views☀️,8 single beds,Jun 16 – 21,5.0,15,529
listing_25892800,Apartment in Kerkira,First floοr apartment in Tzavros(Gouvia) by Ioanna,4 beds,Jun 1 – 6,4.68,28,73
listing_20142781,Condo in GR,Pila Apartment Ideal For Large Groups / Up to 10,8 beds,Jul 1 – 6,3.8,5,354
listing_27677531,Villa in Gazatika,Corfu Villa Solitude,6 beds,Jun 1 – 6,5.0,31,438
listing_22682902,Villa in Agios Ioannis,Villa Lydia,5 beds,Jun 29 – Jul 4,5.0,29,261
listing_37292118,Home in GR,Filia Stone Villa 10 Guests,6 beds,Jun 11 – 16,4.88,8,676
listing_6633057,Home in Poulades,Villa Cleopatra: Large pool  lovely gardens  A/C,8 beds,Jun 12 – 17,4.65,24,236
listing_35380221,Apartment in Corfu,KAYO | Livas Apartment,1 bed,Jun 19 – 24,4.99,78,99
listing_34416328,Home in Dassia,Casa Gaia,3 beds,Jun 1 – 6,4.89,27,147
listing_44000470,Home in Spartilas,★ Villa Faiax ★ stunning pool views Ipsos bay,6 beds,Jun 28 – Jul 3,4.9,10,532
listing_31633120,Villa in Kontokali,Villa Durrell: Large Private Pool  Walk to Beach  A/C  WiFi,6 beds,Jul 1 – 6,4.75,4,774
listing_2548093,Private room in Mesoggi,Galini Beach Studios (Sea View),1 bed,Jun 5 – 12,4.98,42,83
listing_1171317,Apartment in Gouvia,Villa Rosa - Double Room with Balcony - Twin Beds,2 single beds,Jun 1 – 6,4.46,52,47
listing_50920565,Villa in Kontogialos,Ocean View Luxury Villa Ethra,4 beds,Jun 10 – 17,4.79,14,618
listing_37965463,Home in Kerkira,Kefalomantouko Garden House,5 beds,Jun 1 – 6,5.0,35,172
listing_40672785,Villa in Kerkira,Melithea Seaview Villa,7 beds,Jul 14 – 21,5.0,12,"1,246"
listing_18866758,Apartment in GR,apartment contact,3 beds,Jun 1 – 6,4.77,82,83
listing_37303691,Hotel room in Gouvia,Studio 3 beds,3 single beds,Jun 1 – 6,5.0,4,71
listing_565192840282268814,Home in Gouvia,Sea wind Corfu,2 double beds,Jun 1 – 6,5.0,6,177
listing_49975544,Villa in Mparmpati,"Korypho Villa ""East""",5 beds,Jun 3 – 10,4.88,17,593
