lefkadio-suites,Lefkadio Suites,8.9,Fabulous,434 reviews,5 nights, 2 adults,€ 938,Lefkada Town,https://www.booking.com/hotel/gr/lefkadio-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=173103703_90377893_2_1_0&highlighted_blocks=173103703_90377893_2_1_0&matching_block_id=173103703_90377893_2_1_0&sr_pri_blocks=173103703_90377893_2_1_0__93750&from=searchresults#hotelTmpl
lefkada-villas,Lefkada Villas by Omikron Selections,9.2,Superb,39 reviews,5 nights, 2 adults,"€ 1,621",Vavkerí,https://www.booking.com/hotel/gr/lefkada-villas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=34732204_338394721_2_0_0&highlighted_blocks=34732204_338394721_2_0_0&matching_block_id=34732204_338394721_2_0_0&sr_pri_blocks=34732204_338394721_2_0_0__162100&from=searchresults#hotelTmpl
lefkasloft,LefkasLoft,9.5,Exceptional,27 reviews,5 nights, 2 adults,€ 855,Lefkada Town,https://www.booking.com/hotel/gr/lefkasloft.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=589975101_340038434_0_0_0&highlighted_blocks=589975101_340038434_0_0_0&matching_block_id=589975101_340038434_0_0_0&sr_pri_blocks=589975101_340038434_0_0_0__85500&from=searchresults#hotelTmpl
san-giovanni,San Giovanni Beach Resort and Suites,8.5,Very good,361 reviews,5 nights, 2 adults,€ 868,"Agios Ioannis, Lefkada Town",https://www.booking.com/hotel/gr/san-giovanni.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=40128906_88566098_0_1_0&highlighted_blocks=40128906_88566098_0_1_0&matching_block_id=40128906_88566098_0_1_0&sr_pri_blocks=40128906_88566098_0_1_0__86750&from=searchresults#hotelTmpl
welcome-in,Welcome In,8.6,Fabulous,67 reviews,5 nights, 2 adults,€ 523,Mikros Gialos,https://www.booking.com/hotel/gr/welcome-in.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=856342402_355211792_2_0_0&highlighted_blocks=856342402_355211792_2_0_0&matching_block_id=856342402_355211792_2_0_0&sr_pri_blocks=856342402_355211792_2_0_0__52250&from=searchresults#hotelTmpl
secret-hill,SECRET HILL,9.0,Superb,164 reviews,5 nights, 2 adults,"€ 1,093",Athanion,https://www.booking.com/hotel/gr/secret-hill.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=534770901_189445144_2_1_0&highlighted_blocks=534770901_189445144_2_1_0&matching_block_id=534770901_189445144_2_1_0&sr_pri_blocks=534770901_189445144_2_1_0__109250&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
nefeli-agios-nikitas,Nefeli Hotel,8.9,Fabulous,226 reviews,5 nights, 2 adults,€ 615,Ayios Nikitas,https://www.booking.com/hotel/gr/nefeli-agios-nikitas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=71937101_298234301_0_2_0&highlighted_blocks=71937101_298234301_0_2_0&matching_block_id=71937101_298234301_0_2_0&sr_pri_blocks=71937101_298234301_0_2_0__61525&from=searchresults#hotelTmpl
porto-galini,Porto Galini Seaside Resort & Spa,9.4,Superb,727 reviews,5 nights, 2 adults,"€ 1,231",Nikiana,https://www.booking.com/hotel/gr/porto-galini.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=19011601_361157377_2_33_0&highlighted_blocks=19011601_361157377_2_33_0&matching_block_id=19011601_361157377_2_33_0&sr_pri_blocks=19011601_361157377_2_33_0__123125&from=searchresults#hotelTmpl
kastro-maistro,Kastro Maistro,8.0,Very good,179 reviews,5 nights, 2 adults,"€ 1,228","Agios Ioannis, Lefkada Town",https://www.booking.com/hotel/gr/kastro-maistro.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=28292016_329065807_4_1_0&highlighted_blocks=28292016_329065807_4_1_0&matching_block_id=28292016_329065807_4_1_0&sr_pri_blocks=28292016_329065807_4_1_0__122750&from=searchresults#hotelTmpl
green-villa,Green Villa,9.3,Superb,107 reviews,5 nights, 2 adults,€ 650,Ayios Nikitas,https://www.booking.com/hotel/gr/green-villa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=186094305_329615131_2_0_0&highlighted_blocks=186094305_329615131_2_0_0&matching_block_id=186094305_329615131_2_0_0&sr_pri_blocks=186094305_329615131_2_0_0__65000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
seaview-villa-with-pool-katouna,Lefkada Seaview Villa,9.3,Superb,6 reviews,5 nights, 2 adults,"€ 3,088",Lygia,https://www.booking.com/hotel/gr/seaview-villa-with-pool-katouna.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=622927501_360279828_8_0_0&highlighted_blocks=622927501_360279828_8_0_0&matching_block_id=622927501_360279828_8_0_0&sr_pri_blocks=622927501_360279828_8_0_0__308750&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
mounty-island-villas-nefeli,Mounty Island Villas-Nefeli,9.7,Exceptional,9 reviews,5 nights, 2 adults,"€ 1,805",Lazaráta,https://www.booking.com/hotel/gr/mounty-island-villas-nefeli.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=233728901_329633810_4_0_0&highlighted_blocks=233728901_329633810_4_0_0&matching_block_id=233728901_329633810_4_0_0&sr_pri_blocks=233728901_329633810_4_0_0__180500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
florena,Florena Hotel,9.2,Superb,243 reviews,5 nights, 2 adults,€ 466,Nikiana,https://www.booking.com/hotel/gr/florena.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=30072601_88571589_0_1_0&highlighted_blocks=30072601_88571589_0_1_0&matching_block_id=30072601_88571589_0_1_0&sr_pri_blocks=30072601_88571589_0_1_0__46600&from=searchresults#hotelTmpl
k-amp-n-ionian-suites,KN Ionian Suites,9.3,Superb,63 reviews,5 nights, 2 adults,€ 850,Nikiana,https://www.booking.com/hotel/gr/k-amp-n-ionian-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=602020201_329722681_2_1_0&highlighted_blocks=602020201_329722681_2_1_0&matching_block_id=602020201_329722681_2_1_0&sr_pri_blocks=602020201_329722681_2_1_0__85000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
natura-villas,Natura Villas,9.2,Superb,28 reviews,5 nights, 2 adults,€ 879,Drymon,https://www.booking.com/hotel/gr/natura-villas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747728&all_sr_blocks=44266002_192117183_2_0_0&highlighted_blocks=44266002_192117183_2_0_0&matching_block_id=44266002_192117183_2_0_0&sr_pri_blocks=44266002_192117183_2_0_0__87875&from=searchresults#hotelTmpl
santa-marina,Santa Marina Hotel,8.2,Very good,473 reviews,5 nights, 2 adults,€ 649,Ayios Nikitas,https://www.booking.com/hotel/gr/santa-marina.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747750&all_sr_blocks=28944704_90712020_2_33_0&highlighted_blocks=28944704_90712020_2_33_0&matching_block_id=28944704_90712020_2_33_0&sr_pri_blocks=28944704_90712020_2_33_0__64875&from=searchresults#hotelTmpl
rooftop-luxury-apartments,Sea view apartments,9.6,Exceptional,31 reviews,5 nights, 2 adults,"€ 1,425",Tsoukaladhes,https://www.booking.com/hotel/gr/rooftop-luxury-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Atishp4GwAIB0gIkMDM3OTdjNzUtYzZmZS00ZGYyLThmOTctZjg2YmExZTM0M2Vi2AIG4AIB&sid=7653fd0ad7a5ac380149dda7f5677a12&aid=304142&ucfs=1&arphpl=1&checkin=2023-08-01&checkout=2023-08-06&dest_id=2805&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=055b0d87d221036c&srepoch=1673747750&all_sr_blocks=749822707_341394814_3_0_0&highlighted_blocks=749822707_341394814_3_0_0&matching_block_id=749822707_341394814_3_0_0&sr_pri_blocks=749822707_341394814_3_0_0__142500&from=searchresults#hotelTmpl
