listing_22682902,Villa in Agios Ioannis,Villa Lydia,5 beds,Jul 11 – 16,5.0,29,294
listing_23850122,Home in Petriti,Ioanna's Fontana,3 beds,Jul 1 – 6,5.0,25,174
listing_4944032,Villa in Dassia,Petrinos Cottage  Private Pool  300m to the beach.,1 double bed,Jul 15 – 22,4.9,21,294
listing_20595631,Home in Corfu,Corfu Seaview Maisonette - Sopra IL Mare,4 beds,Jul 7 – 12,5.0,41,322
listing_783205816868823739,Home in Kerkira,Casetta @Old Town Corfu,1 double bed,Jul 1 – 6,New,0,101
listing_35151250,Apartment in Pelekas,Aphrodite's Rooms and Studio,1 double bed,Jul 1 – 6,4.43,47,36
listing_42777748,Villa in Kerkira,Corfu Ocean View Villa Damian,3 beds,Jul 1 – 6,4.94,34,408
listing_26450591,Villa in Corfu,Stunning 3 Bedroom Sea View Luxury Villa in Sinies,4 beds,Jul 1 – 8,4.94,62,589
listing_39039346,Apartment in Corfu,Senses Suite Tria: Luxury  renovated Apartment,1 double bed,Jul 1 – 6,4.89,28,149
listing_19098820,Apartment in Kerkira,Daisy House,1 double bed,Jul 11 – 17,4.88,117,83
listing_797603421872633622,Apartment in Kerkira,Davina The City Central Suite,1 bed,Jul 1 – 6,New,0,175
listing_49054669,Cabin in Kato Pavliana,Romantic Tree House | Corfu Country House II,1 double bed,Jul 1 – 6,4.94,16,150
listing_650783701276819569,Cottage in Saint Gordios beach,Cozy Studio Αrtemisia house 100m from the beach,1 bed,Jul 12 – 18,4.82,11,120
listing_31264807,Villa in Sinarades,Corfu  Sinarades Villa,2 beds,Jul 1 – 6,4.78,36,187
listing_583817720502249981,Villa in Nisaki,Stone Cottage House  Corfu,3 beds,Jul 17 – 24,4.95,19,322
listing_36930322,Apartment in Paleokastritsa,Patio sea view l Close to everything l 2 BR + pkg,3 beds,Jul 1 – 8,5.0,62,308
listing_43821880,Cottage in Pentati,"""Mantzaros Country House""",4 beds,Jul 12 – 17,5.0,41,118
listing_50250206,Villa in Corfu,Jade Villa,4 beds,Jul 15 – 20,5.0,21,"1,039"
listing_25439118,Home in Episkopiana,Private House ''Tramountana'' - Sea View w/ pool,3 beds,Jul 26 – 31,5.0,19,371
listing_34735467,Villa in Corfu,Villa Agni,2 queen beds,Jul 4 – 9,4.79,42,395
listing_51029815,Apartment in Kerkira,Lovely apartment in the city of Kerkira,1 bed,Jul 5 – 10,4.94,34,85
listing_792693517705816627,Home in Notos,Olea Stone House near the sea,1 bed,Jul 1 – 6,New,0,124
listing_53642777,Villa in Corfu,Stunning 4 Bedroom Sea View Luxury Villa in Sinies,5 beds,Jul 1 – 8,4.88,8,689
listing_45578241,Home in Gastouri,ZOELA ZOI - Pool | View | Privacy,1 queen bed,Jul 1 – 6,4.8,5,588
listing_593386703051954239,Villa in Kato Korakiana,Boutique Sea View & Pool Serene Corfu Villa,6 beds,Jul 14 – 19,4.96,23,606
listing_19645895,Apartment in Kerkira,Garitsa Penthouse,1 double bed,Jul 1 – 6,4.97,105,215
listing_43904720,Apartment in Kerkira,Old Town Luxury Suites 'Contessa',3 beds,Jul 8 – 13,4.89,92,247
listing_19732857,Treehouse in Kerkira,Margaritis Treehouse - Paramonas,2 double beds,Jul 1 – 6,4.9,52,235
listing_626558750457188687,Cottage in Corfu,Luxurious Beachfront Fisherman's Cottage In Agni,3 beds,Jul 16 – 21,5.0,4,764
listing_42766170,Villa in Kerkira,Corfu Sea View Villa Leo,3 beds,Jul 1 – 6,4.87,38,408
listing_51513994,Apartment in Kerkira,Kiko Studios I,2 beds,Jul 25 – 30,5.0,33,94
listing_31658242,Condo in GR,Self catering studios with beautiful sea view.,2 single beds,Jul 1 – 8,5.0,23,65
listing_36408159,Villa in Nissaki,Nissaki Suite Artemis Apartment,1 double bed,Jul 1 – 6,4.58,24,118
listing_24288814,Apartment in Kerkira,Old Town Apartment,2 double beds,Jul 3 – 10,4.99,167,130
listing_30191895,Apartment in Agnos,My lovely country home  Corfu,2 single beds,Jul 19 – 24,4.85,53,64
listing_38059282,Apartment in Kerkira,Corfu Old Town’s Cutiest place,1 queen bed,Jul 7 – 12,4.6,35,71
listing_635192350113014828,Villa in Spartilas,"Pelagos Luxury Suites  ""Ammos""  Ano Pyrgi  Corfù",2 beds,Jul 1 – 6,5.0,12,503
listing_46499097,Apartment in Αχαράβη,Beach Villa Vaso Ena: Beachfront  stunning views,4 single beds,Jul 15 – 20,4.89,18,117
listing_661652663517927732,Place to stay in Spartilas,Spartyla's Loft,2 beds,Jul 23 – 28,5.0,13,101
listing_27669809,Earthen home in Corfu,Villa Melina,3 beds,Jul 7 – 12,4.93,30,429
listing_18683297,Apartment in Kerkira,Evita's  Old town  panoramic view,2 beds,Jul 1 – 6,5.0,38,105
listing_49858440,Home in Mpastouni,Corfu Tramezzo designer's House,2 beds,Jul 5 – 12,5.0,34,280
listing_34411326,Home in Corfu,Veranda Kommeno,1 double bed,Jul 1 – 6,4.89,55,124
listing_53141997,Villa in Mparmpati,Luxury Villa Akti Barbati 3 with private pool,2 beds,Jul 1 – 6,4.84,19,281
listing_33991377,Villa in Chalikounas,Land of Sirius,2 queen beds,Jul 8 – 14,5.0,19,353
listing_11996314,Villa in Agni  Gimari,Villa Regina: Above Agni  superb views and pool,7 beds,Jul 7 – 12,4.83,40,408
listing_27918942,Apartment in Pelekas,House Lemoni App. A with terrace/balcony.,2 single beds,Jul 16 – 21,4.86,7,65
listing_50967191,Apartment in Glifada,Waves Apartments Melody,2 beds,Jul 12 – 17,5.0,18,324
listing_18032833,Apartment in Kerkira,Old Town Home,2 beds,Jul 1 – 8,4.96,189,89
listing_577835189570632304,Condo in Kerkira,Casa di Bousoulis (near airport & Corfu center),3 beds,Jul 15 – 20,4.88,26,153
listing_680129216747413335,Condo in Kerkira,The In Town Apartment - With a Private Terrace,1 bed,Jul 1 – 6,5.0,4,177
listing_20047413,Apartment in Kerkira,APT IN THE HISTORICAL CENTER,3 beds,Jul 1 – 6,4.57,53,116
listing_34144675,Home in Acharavi,Dream Beach House,5 beds,Jul 15 – 20,4.96,24,294
listing_43999177,Apartment in Nissaki,The Beach House Kaminaki,2 beds,Jul 19 – 25,5.0,21,308
listing_18282451,Place to stay in Άνω Κορακιάνα,The oak house in Ano Korakiana,1 bed,Jul 1 – 6,4.96,99,118
listing_50693601,Hotel room in Mpenitses,Anasa Corfu - Superior Room with Sea View,1 double bed,Jul 1 – 6,4.62,37,99
listing_13947147,Condo in Agios Ioannis Peristeron,Villa Fourtuna Cute,2 beds,Jul 1 – 6,4.78,56,59
listing_1922203,Cottage in Kerkira,Villa Nautilus in Corfu Heartland Near Aqualand Waterpark,3 beds,Jul 11 – 18,4.95,38,307
listing_49460672,Apartment in Glifada,Ionian Senses - Corfu  Glyfada beach Apt. 119,2 beds,Jul 7 – 12,4.92,39,153
listing_46458122,Villa in Nissaki,House on the Rocks: A unique and amazing villa,5 beds,Jul 10 – 15,5.0,9,753
listing_683044426072884369,Condo in Kerkira,The Corfu Old Town Experience - near Liston,2 beds,Jul 1 – 6,4.67,3,157
listing_661361679008268602,Condo in Kerkira,Luxury Nest,2 beds,Jul 1 – 6,4.95,20,83
listing_49847481,Home in Agios Gordios,Villa Renata with private Plunge Pool,3 beds,Jul 19 – 26,5.0,9,490
listing_349541,Private room in Palaiokastrites,Studio #1 - 3m away from the beach!,2 beds,Jul 4 – 10,4.92,76,71
listing_27362147,Apartment in Kerkira,Fabulous apartment in the heart of the Old Town,5 beds,Jul 28 – Aug 2,4.9,98,155
listing_35380221,Apartment in Corfu,KAYO | Livas Apartment,1 bed,Jul 1 – 6,4.99,78,111
listing_30056587,Apartment in Kerkira,Luxury Seaview Suite Mouragia,2 double beds,Jul 1 – 6,4.94,51,300
listing_40157663,Home in Palaiokastritsa,Barbara's House,5 beds,Jul 18 – 23,4.98,42,300
listing_37965463,Home in Kerkira,Kefalomantouko Garden House,5 beds,Jul 1 – 6,5.0,35,184
listing_23393157,Condo in Kerkira,Platy Kantouni apartment in the center of old town,2 beds,Jul 1 – 6,4.97,140,94
listing_50461811,Home in Agios Stefanos,Villa Yiannitsis  Sunset By The Sea,3 beds,Jul 1 – 6,5.0,28,294
listing_53245960,Home in Pikoulatika,Little Rock House,1 bed,Jul 1 – 6,5.0,11,277
listing_36744046,Apartment in Boukari,Valtes Luxurious Apartment I,1 queen bed,Jul 1 – 6,4.97,35,218
listing_48255455,Home in Paramonas,Abelaki Holiday Home,3 beds,Jul 1 – 6,4.67,15,77
listing_37696037,Apartment in Kassiopi,Summer Senses in Kassiopi,2 beds,Jul 1 – 6,4.92,13,130
listing_46458610,Cottage in Nissaki,Natasha: Superb views  private pool and gardens,5 beds,Jul 1 – 6,5.0,5,390
listing_50903488,Villa in Corfu,Rizes Sea View,1 queen bed,Jul 1 – 8,5.0,30,313
listing_28778052,Condo in Corfu Town,The Fan Studio in 17th-Century Old Corfu Town Building,1 queen bed,Jul 15 – 20,5.0,116,141
listing_660030330269475466,Condo in Kerkira,Beautiful new apartment in the old town,1 bed,Jul 1 – 6,4.83,24,106
listing_39967436,,,3 beds,Jul 1 – 6,4.87,55,114
listing_31286601,Cottage in Nissaki,Villa Ioanna  stone villa - private swimming pool,3 beds,Jul 20 – 27,5.0,27,494
listing_41120924,Earthen home in Ano Korakiana,The forest house,1 bed,Jul 1 – 6,5.0,12,183
listing_33287591,Home in Kerkira,abundance apartment,3 beds,Jul 1 – 6,4.95,55,110
listing_630165662765831964,Home in Kerkira,Morosa Home,3 beds,Jul 3 – 8,5.0,14,234
listing_21807694,Villa in Gouvia,Villa Senses: Stylish villa  amazing views  pool,5 beds,Jul 9 – 16,4.95,37,533
listing_24460524,Apartment in Kerkira,Best view top floor Apt.-Old city of Corfu,3 beds,Jul 6 – 11,4.95,123,181
listing_32326675,Home in Corfu,Panorama Villa II  Arillas  Corfu,5 beds,Jul 1 – 8,4.96,23,500
listing_11557264,Villa in Corfu,Xenonerantzia Country style Villa,4 beds,Jul 1 – 6,5.0,24,588
listing_46458949,Villa in Nisaki,Kefalaki: Superb sceneries and views  private pool,5 beds,Jul 9 – 14,4.7,10,398
listing_24949961,Bungalow in Corfu,Seafront AQUA Beach house with Garden,1 queen bed,Jul 1 – 6,5.0,16,382
listing_49141622,Guesthouse in Kerkira,Sopra Mura  a Luxury Town House in the Center,4 beds,Jul 1 – 6,4.79,19,402
listing_50202490,Home in Nisaki,Villa Kalithea Corfu  villa with a fabulous view,6 beds,Jul 23 – 28,5.0,15,535
listing_656324907205715996,Apartment in Kerkira,Downtown Oasis,2 beds,Jul 1 – 6,4.62,13,114
listing_591663219903205010,Apartment in Glifada,Ionian Senses - Corfu  Glyfada beach Apt.37,1 bed,Jul 6 – 11,4.76,21,153
listing_32667873,Apartment in Pelekas,Aphrodite's Rooms and Studios Upper Floor,2 beds,Jul 14 – 19,4.77,43,42
listing_31272281,Home in Kerkira,SEASIDE LOFT - Govino Bay - Gouvia / Corfu,5 beds,Jul 1 – 6,4.84,50,181
listing_18352345,Home in Karousades,Olga's ArKon Villa & Spa,2 single beds,Jul 1 – 6,4.89,55,108
listing_48228527,Loft in Kerkira,Luxurious loft in Corfu Old Town awaits you,6 beds,Jul 16 – 23,5.0,9,183
listing_53863385,Villa in Kassiopi,Thea Estate,6 beds,Jul 12 – 17,4.78,9,720
listing_24512297,Apartment in Kerkira,Casa Blanca,1 double bed,Jul 12 – 17,4.99,93,139
listing_18990678,Apartment in Corfu,Art House in Corfu old Town with sea view,1 double bed,Jul 1 – 6,5.0,92,177
listing_32856971,Villa in Corfu,EDEN VILLA CORFU  The best view on Corfu Greece,3 beds,Jul 1 – 8,5.0,13,823
listing_685286537378087641,Home in Kontokali,The little house of Irela,2 beds,Jul 1 – 6,5.0,8,217
listing_6779432,Villa in Corfu,Villa Chrysoula,6 beds,Jul 1 – 6,4.93,71,423
listing_49975544,Villa in Mparmpati,"Korypho Villa ""East""",5 beds,Jul 1 – 8,4.88,17,857
listing_49953617,Apartment in Agios Ioannis Peristeron,Villa Fourtuna Cozy,2 beds,Jul 1 – 6,4.38,16,59
listing_14097529,Villa in Nissaki,Villa Hera: Large Private pool   Sea Views Wi Fi,6 beds,Jul 17 – 24,5.0,18,517
listing_569263167058956986,Villa in Agnitsini,Scirocco Villa in Agnitsini  Corfu,4 beds,Jul 1 – 8,4.85,13,442
listing_35591467,Apartment in Moraḯtika,Relaxed studio No2 in Costas Aparments,1 queen bed,Jul 24 – 29,4.92,24,65
listing_33700973,Home in Kerkira,Spacious Maisonette★Roof Top View 80m Corfu Port,4 beds,Jul 1 – 6,4.94,34,163
listing_46699477,Villa in Kavallerena,Villa Eva Agni with private pool,2 beds,Jul 1 – 7,5.0,13,429
listing_42379262,Home in Strinilas,Sunside Studio Pantocrat,2 beds,Jul 1 – 6,5.0,63,54
listing_43590573,Cottage in Nisaki,Villa Marianthi Nissaki,3 beds,Jul 2 – 8,5.0,12,365
listing_27178222,Villa in Mpenitses,Monastery Retreat and Seaview,3 beds,Jul 1 – 6,4.94,37,130
listing_52356776,Condo in Kerkira,Saroko House,4 beds,Jul 14 – 19,4.83,12,118
listing_28265800,Home in GR,Picturesque Seaside Corfu House!,4 beds,Jul 1 – 6,4.96,75,231
listing_591096515747515233,Condo in Kerkira,Lavraki Apt. — central  garden  walk to the sea,1 queen bed,Jul 1 – 6,5.0,6,110
listing_674736690237821224,Villa in Liapades,Stone II Villa,3 beds,Jul 7 – 12,5.0,9,392
listing_40524554,Apartment in Nissaki,Nissaki Suite Poseidon,3 beds,Jul 1 – 6,4.79,29,162
listing_39039563,Apartment in Corfu,Senses Suite Tessera: Luxury  renovated Apartment,1 double bed,Jul 1 – 6,4.87,15,149
listing_791043194062972851,Apartment in Kalami,Agapi Studio,1 double bed,Jul 3 – 8,New,0,64
listing_704870454047508900,Home in Κynopiastes,TwentyTwentyOne,1 bed,Jul 1 – 6,New,0,125
listing_786404046350591193,Home in Pelekas,Takis Studio with sea view – Pelekas Beach  Corfu,1 bed,Jul 1 – 6,New,0,77
listing_796865265125075637,Villa in Karousades,Green Family Villa,7 beds,Jul 1 – 6,New,0,331
listing_51164351,Villa in Agnos,Luxury Beach Villa Danune with private pool,3 beds,Jul 1 – 7,4.83,6,462
listing_33786406,Home in Kerkira,Classic Corfiot Townhouse,3 beds,Jul 1 – 6,4.85,110,294
listing_689218,Apartment in Corfu,Thalassa Garden Corfu OLD KAFENEION APARTMENT,1 bed,Jul 1 – 8,4.91,105,116
listing_9599653,Villa in Agios Ioannis,Villa Theodora,5 beds,Jul 17 – 22,4.96,24,306
listing_33436467,Villa in Pentati,'Anthelia' Nr Ag Gordis - Prestige Villas of Corfu,6 beds,Jul 5 – 10,5.0,6,"1,613"
listing_44987526,Villa in Kerkira,Pelagos Villas  Luxury Suites  Ano Pyrgi  Corfù,2 double beds,Jul 1 – 6,4.98,44,418
listing_42145119,Apartment in Afionas  Kerkyra,Armikes Beachfront Suite 2 Afionas Corfu,2 beds,Jul 3 – 8,5.0,8,212
listing_43345129,Condo in Corfu,Lighthouse apartment Corfu old town,2 double beds,Jul 11 – 16,5.0,3,318
listing_33820429,Home in Liapades,Natural stone house with fantastic views: quiet and close to the beach,3 beds,Jul 1 – 8,5.0,15,281
listing_54119983,Villa in Nisaki,Villa Georgina - private pool & stunning sea view,3 beds,Jul 12 – 19,4.84,19,354
listing_760577848611256013,Home in Liapades,Nona´s village house in Liapades,1 bed,Jul 1 – 6,New,0,118
listing_14712428,Villa in Corfu,Villa Melanthi Kassiopi Corfu,6 beds,Jul 11 – 18,5.0,25,671
listing_34416328,Home in Dassia,Casa Gaia,3 beds,Jul 1 – 8,4.89,27,165
listing_31428906,Villa in Kerkira,Villa Felicia,4 beds,Jul 1 – 6,4.92,12,352
listing_674974293595993724,Earthen home in Paralia Paramona,"""Black Olive Cottage"" next to the sea..",1 queen bed,Jul 1 – 6,4.86,7,188
listing_796213652185031587,Private room in Mpenitses,Lord Ape Suites Club 3,1 bed,Jul 1 – 6,New,0,94
listing_13763629,Apartment in Άγιος Γεώργιος Πάγων,Seaside studio,2 beds,Jul 1 – 6,4.83,53,42
listing_24440018,Villa in Κέρκυρα Πόλη,LUXURY JUST FOR 2,1 double bed,Jul 1 – 6,5.0,39,259
listing_52849788,Tent in Agios Markos  Corfu,Luxury Dome Tent and Grounds with Sea View,1 bed,Jul 1 – 6,5.0,30,193
listing_20613125,Private room in Kamara,"""Kamaritis"" villa (Bedroom) Achilleion Corfu",1 double bed,Jul 5 – 10,4.96,72,72
listing_15997689,Villa in Corfu,Villa Imerolia Beach,4 beds,Jul 1 – 6,4.89,18,766
listing_13631666,Home in Agios Ioannis Peristeron,Villa Fourtuna Panoramic View,2 single beds,Jul 21 – 26,4.71,17,77
listing_29869578,Cottage in Kassiopi,Villa Varvara: Beach House with stunning views,3 beds,Jul 31 – Aug 5,4.89,18,416
listing_580355943806128952,Apartment in Acharavi,CASA AMALIA - 1stFloor 2room Apartment #4,4 beds,Jul 12 – 17,5.0,7,104
listing_31276040,Cabin in Corfu,Once Upon A Woodenhouse..,2 beds,Jul 1 – 6,4.91,77,92
listing_9656230,Villa in Corfu,☀️VILLA PELEKAS - 4BR/4BA w/heated pool & views☀️,8 single beds,Jul 1 – 6,5.0,15,529
listing_48434315,Home in Acharavi,Spiros family house,2 double beds,Jul 23 – 28,5.0,13,107
listing_35185445,Home in Pentati,EUTIXIAS FULL HOUSE (with amazing garden),4 beds,Jul 13 – 18,4.94,54,147
listing_44185819,Home in Paramonas,Almer seafront resort,1 double bed,Jul 1 – 6,4.97,39,182
listing_17869884,Apartment in Gouvia,Studio Yellow  Gouvia Corfu Greece Κέρκυρα 235076,1 queen bed,Jul 1 – 6,4.92,112,57
listing_5684781,Cottage in Chalikounas,Beach house Elisavet for up to 5 persons,4 beds,Jul 1 – 6,4.96,94,211
listing_541236307370851600,Apartment in Glifada,Waves Apartments Harmony,2 beds,Jul 15 – 20,5.0,10,271
listing_18961915,Apartment in Kerkira,2-Master Bedroom Suite ♦Old Town ♦Walk to Liston,2 double beds,Jul 1 – 6,4.98,63,218
listing_634065220533419169,Apartment in Liapades,"VILLA PANORAMA  "" Luxurious Apartment 2",1 king bed,Jul 1 – 8,5.0,12,77
listing_33717363,Apartment in Corfu,Hidden gem in Corfu town with everything around!,3 beds,Jul 1 – 6,4.77,75,94
listing_34026826,Apartment in Palaiokastritsa,Vanilla calm studio 3,1 queen bed,Jul 7 – 12,4.94,77,47
listing_19474372,Apartment in Kerkira,Modern flat in Corfu town,1 queen bed,Jul 1 – 6,4.94,62,148
listing_606251158826043845,Villa in Arillas Agiou Georgiou,Èmar Deluxe Junior Suite Arillas Corfu,3 beds,Jul 1 – 6,4.75,8,224
listing_788336160656122670,Home in Κynopiastes,Forest Villa,8 beds,Jul 15 – 20,New,0,365
listing_619331146594383552,Condo in Kerkira,Unique apartment,1 double bed,Jul 1 – 6,4.89,9,388
listing_48912445,Villa in Μοραϊτικα,Paul Seafront House,3 beds,Jul 1 – 6,5.0,4,318
listing_6011204,Apartment in Gastouri,missing apartment for 2,2 single beds,Jul 1 – 6,4.56,37,42
listing_548941697828257946,Villa in Nisaki,Villa Aliki Nissaki with private pool,11 beds,Jul 17 – 24,4.64,11,968
listing_16920915,Townhouse in Kerkira,Durrells str stunning Home & Garden ✤ New Fortress,3 beds,Jul 1 – 8,4.85,72,235
listing_592742077228586649,Home in Dafni,Zoes house cottage with mountain and sea view,2 beds,Jul 1 – 6,5.0,19,105
listing_19696597,Apartment in Corfu,Toulas Apartment B6,2 beds,Jul 6 – 13,4.63,24,48
listing_12194902,Cottage in Ano Korakiana,White Jasmine Cottage,3 beds,Jul 1 – 6,4.93,29,285
listing_34439943,Apartment in Kerkira,Deluxe Town Hall Square Flat in Historical Center,2 beds,Jul 1 – 6,4.93,55,177
listing_50125555,Loft in Corfu,New Fortress Loft,2 double beds,Jul 1 – 6,4.86,77,164
listing_49865096,Tiny home in Saint Gordios beach,Doliva Erieta with private pool,3 beds,Jul 1 – 6,4.78,18,195
listing_52201323,Home in Paramonas,Abelaki3 Holiday home,3 beds,Jul 12 – 17,5.0,14,73
listing_49451625,Apartment in Glifada,Ionian Senses - Corfu  Glyfada beach Apt. 84,2 beds,Jul 1 – 6,4.91,32,153
listing_49377845,Villa in Palaiokastritsa,Paleo Villas -Myrtus- Pool  Sea View  BBQ,1 double bed,Jul 1 – 6,5.0,8,492
listing_106912,Cottage in Acharavi  Corfu,Handmade House,3 beds,Jul 1 – 6,4.71,107,81
listing_50701095,Private room in Kontogialos beach,Pelekas Olive Grove Oasisss,1 bed,Jul 1 – 6,4.97,35,39
listing_12958579,Home in Fourni,CHARMING TRADITIONAL STONEHOUSE,2 beds,Jul 5 – 10,4.93,55,147
listing_41797255,Home in Kerkira,Bimbos House,1 double bed,Jul 1 – 6,5.0,35,59
listing_567489,Private room in Meliteieis,Modern sea view&garden view studios,1 bed,Jul 14 – 21,4.8,50,106
listing_25010037,Apartment in Chlomos,Nausica... a sense of paradise!,3 single beds,Jul 22 – 29,4.92,12,95
listing_580330033440896021,Apartment in Acharavi,CASA AMALIA GroudFlour 2room Apartment #1,4 beds,Jul 25 – 30,5.0,8,117
listing_598232338200229938,Villa in Benitses  Corfu,Sea & Cliff Luxury Suites by Corfuescapes - Sea,1 bed,Jul 1 – 6,5.0,7,342
listing_48992474,Home in Kerkira,Sole di Corfu,4 beds,Jul 1 – 6,5.0,23,224
listing_32763899,Villa in Corfu,"EcoFriendly ""Elmar Tree House"" with private pool",1 double bed,Jul 1 – 6,4.86,71,188
listing_655724106491190440,Apartment in Kerkira,Dear Prudence,1 king bed,Jul 1 – 6,5.0,26,148
listing_622475616403598207,Villa in Corfu,Brand New Villa Loki with Large infinity pool WiFi and Sea Views,3 beds,Jul 1 – 6,5.0,4,434
listing_43645793,Apartment in Kerkira,Bonora studio,1 double bed,Jul 1 – 6,4.96,136,106
listing_13277040,Cottage in Kamara,KAMARELLA SUMMER,5 beds,Jul 14 – 19,4.94,33,517
listing_32947839,Vacation home in Kerkira,SweetVillasIssos 2,3 beds,Jul 1 – 6,5.0,33,89
listing_1690099,Home in Corfu,studio in the nature ! very relax!,4 beds,Jul 15 – 21,4.96,150,73
listing_19960108,Guesthouse in Achilleio,Comfy guest house for relaxation,3 beds,Jul 1 – 6,5.0,50,153
listing_2328778,Home in Corfu,Beachfront villa in Avlaki Kassiopi Corfu,12 beds,Jul 16 – 23,4.75,4,991
listing_35836604,Apartment in Kerkira,Gelsomino 2!,2 beds,Jul 1 – 6,4.65,20,106
