nick-apartment,Nick Apartment,8.3,Very good,10 reviews,5 nights, 2 adults,€ 238,Zakynthos Town,https://www.booking.com/hotel/gr/nick-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=857819201_353470368_2_0_0&highlighted_blocks=857819201_353470368_2_0_0&matching_block_id=857819201_353470368_2_0_0&sr_pri_blocks=857819201_353470368_2_0_0__23750&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
strada-marina-zakynthos,Strada Marina Hotel,7.8,Good,914 reviews,5 nights, 2 adults,€ 592,Zakynthos Town,https://www.booking.com/hotel/gr/strada-marina-zakynthos.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=47705803_89022406_2_1_0&highlighted_blocks=47705803_89022406_2_1_0&matching_block_id=47705803_89022406_2_1_0&sr_pri_blocks=47705803_89022406_2_1_0__59213&from_beach_sr=1&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
bellisimo-studios,Bellisimo studios,7.8,Good,22 reviews,5 nights, 2 adults,€ 261,Zakynthos Town,https://www.booking.com/hotel/gr/bellisimo-studios.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=672329902_275193984_2_0_0&highlighted_blocks=672329902_275193984_2_0_0&matching_block_id=672329902_275193984_2_0_0&sr_pri_blocks=672329902_275193984_2_0_0__26125&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
restful-studio-for-2-at-xenios-avlais,Restful Studio at Xenios Avlais,8.5,Very good,4 reviews,5 nights, 2 adults,€ 320,Zakynthos Town,https://www.booking.com/hotel/gr/restful-studio-for-2-at-xenios-avlais.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=738646801_342460344_2_0_0&highlighted_blocks=738646801_342460344_2_0_0&matching_block_id=738646801_342460344_2_0_0&sr_pri_blocks=738646801_342460344_2_0_0__32000&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
marinas-apartment-zakynthos,Leon Apartments,8.9,Fabulous,13 reviews,5 nights, 2 adults,€ 443,Zakynthos Town,https://www.booking.com/hotel/gr/marinas-apartment-zakynthos.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=669769502_274580539_2_0_0&highlighted_blocks=669769502_274580539_2_0_0&matching_block_id=669769502_274580539_2_0_0&sr_pri_blocks=669769502_274580539_2_0_0__44250&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
evdokias-home,Evdokia's Home,9.5,Exceptional,2 reviews,5 nights, 2 adults,€ 879,Zakynthos Town,https://www.booking.com/hotel/gr/evdokias-home.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=802926201_343180620_5_0_0&highlighted_blocks=802926201_343180620_5_0_0&matching_block_id=802926201_343180620_5_0_0&sr_pri_blocks=802926201_343180620_5_0_0__87875&from_beach_sr=1&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
pansion-elena,Elena's Luxury Studios & Apartments,9.3,Superb,330 reviews,5 nights, 2 adults,€ 403,Zakynthos Town,https://www.booking.com/hotel/gr/pansion-elena.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=30419104_88563137_0_2_0&highlighted_blocks=30419104_88563137_0_2_0&matching_block_id=30419104_88563137_0_2_0&sr_pri_blocks=30419104_88563137_0_2_0__40300&from_beach_sr=1&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
sunny-2-bedroom-apartment,Majo Apartments,9.5,Exceptional,4 reviews,5 nights, 2 adults,€ 608,Zakynthos Town,https://www.booking.com/hotel/gr/sunny-2-bedroom-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=343870301_353391013_4_0_0&highlighted_blocks=343870301_353391013_4_0_0&matching_block_id=343870301_353391013_4_0_0&sr_pri_blocks=343870301_353391013_4_0_0__60800&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
zakynthos-town-modern-roof-apartment,zakynthos town modern roof apartment,9.2,Superb,32 reviews,5 nights, 2 adults,€ 641,Zakynthos Town,https://www.booking.com/hotel/gr/zakynthos-town-modern-roof-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=733518001_327118026_2_0_0&highlighted_blocks=733518001_327118026_2_0_0&matching_block_id=733518001_327118026_2_0_0&sr_pri_blocks=733518001_327118026_2_0_0__64125&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
alektor-luxury-apartments,Alektor Luxury Apartments,8.6,Fabulous,175 reviews,5 nights, 2 adults,€ 493,Zakynthos Town,https://www.booking.com/hotel/gr/alektor-luxury-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=329150305_115387303_2_2_0&highlighted_blocks=329150305_115387303_2_2_0&matching_block_id=329150305_115387303_2_2_0&sr_pri_blocks=329150305_115387303_2_2_0__49300&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
traditional-home-at-xenios-avlais,Traditional Home at Xenios Avlais,8.7,Fabulous,3 reviews,5 nights, 2 adults,€ 335,Zakynthos Town,https://www.booking.com/hotel/gr/traditional-home-at-xenios-avlais.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=751816601_350349284_2_0_0&highlighted_blocks=751816601_350349284_2_0_0&matching_block_id=751816601_350349284_2_0_0&sr_pri_blocks=751816601_350349284_2_0_0__33500&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
bitzaro,Bitzaro Boutique Hotel,9.2,Superb,278 reviews,5 nights, 2 adults,€ 679,Zakynthos Town,https://www.booking.com/hotel/gr/bitzaro.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=753089605_331908650_2_1_0&highlighted_blocks=753089605_331908650_2_1_0&matching_block_id=753089605_331908650_2_1_0&sr_pri_blocks=753089605_331908650_2_1_0__67920&from_beach_sr=1&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
faneromeni-two-bed-apartment-b-1st-floor,Faneromeni Two bed Apartment B (1st Floor),6.1,Review score,51 reviews,5 nights, 2 adults,€ 265,Zakynthos Town,https://www.booking.com/hotel/gr/faneromeni-two-bed-apartment-b-1st-floor.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=662116301_366311532_2_0_0&highlighted_blocks=662116301_366311532_2_0_0&matching_block_id=662116301_366311532_2_0_0&sr_pri_blocks=662116301_366311532_2_0_0__26500&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
planos-apts,Planos Hotel,9.2,Superb,5 reviews,5 nights, 2 adults,€ 709,Zakynthos Town,https://www.booking.com/hotel/gr/planos-apts.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=484954801_158822553_2_1_0&highlighted_blocks=484954801_158822553_2_1_0&matching_block_id=484954801_158822553_2_1_0&sr_pri_blocks=484954801_158822553_2_1_0__70897&from_beach_sr=1&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
point-ephemere-beachfront-apartments,Point Ephemere Beachfront Apartments,9.8,Exceptional,9 reviews,5 nights, 2 adults,"€ 1,030",Zakynthos Town,https://www.booking.com/hotel/gr/point-ephemere-beachfront-apartments.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286748&all_sr_blocks=839707001_350576392_3_0_0&highlighted_blocks=839707001_350576392_3_0_0&matching_block_id=839707001_350576392_3_0_0&sr_pri_blocks=839707001_350576392_3_0_0__103003&from_beach_sr=1&tpi_r=2&from=searchresults#hotelTmpl
dali,Dali,8.5,Very good,381 reviews,5 nights, 2 adults,€ 558,Zakynthos Town,https://www.booking.com/hotel/gr/dali.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=-831270&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=cd7f35cdff9b031b&srepoch=1674286802&all_sr_blocks=63214807_93769161_2_1_0&highlighted_blocks=63214807_93769161_2_1_0&matching_block_id=63214807_93769161_2_1_0&sr_pri_blocks=63214807_93769161_2_1_0__55825&from_beach_sr=1&from=searchresults#hotelTmpl
