"June 14, 2022",4.0,Well worth seeing unlike its’ neighbour Cape Drastis!,"My wife and myself are currently holidaying in Corfu and earlier today we went on a day trip to Ericusa and briefly stop to see both Cape Drastis and Canal D’Amour en route back to the Sidari.  Of the two, Canal D’Amour was by far the most impressive - and should, if at all possible, be seen from a boat - with Cape Drastis rather underwhelming! So much so, that I - for one - will be in no great hurry to see it again!"
"June 14, 2022",5.0,Would recommend visiting,"Really worth a visit, natural beauty and thrilling. Can relax on the rock edge and also really good area for rock jumping, if you know how to. Would definitely come back here."
"June 10, 2022",5.0,Absolutely beautiful,"If there is something to see in this area, this is it. The rock formations are beautiful and you can swim around them. If you are brave enough, you can try climbing out under the rocks and explore the little caves and tunnels."
"June 3, 2022",4.0,Europe 21st century?,"Canal d' Amour visit today, loved going through it but was horrified by the pile of rubbish at the top of the stairs."
"May 28, 2022",5.0,Amazing views,Canal D'Amour is the most beautiful place we have been too. There are bars there so you can eat/drink while looking at the stunning views.
"May 17, 2022",4.0,Amazing rock formation,"A place to visit in Corfu but especially for geological reasons. Beautiful rock formations, the erosion makes the rocks spectacular, the water is amazing. If you go to the Canal d'Amour to spend a day on the beach u could be disappointed because it's a crowded place and the beach is small and not sandy. We were amazed by the view but we left for a better sandy beach and there're a lot nearby."
"May 15, 2022",3.0,Such a shame,The canal is beautiful area in Sidari where the sand and limestone rocks have been eroded by sea and wind to form beautiful shapes.It is also famous for watching beautiful sunsets.however the steps that lead down to the beach are broken and dangerous and unless you are quite fit you cannot get down to swim.Considering this is a very busy area with hundreds of visitors a day it surprises me that the north Corfu council not only leave it open but make no effort to make it accessible and safe or clear the rubbish from the beach
"May 9, 2022",5.0,Beautiful place with beautiful people,"Gorgeous and well worth a look and spend the day. With plenty of good restaurants in the area. And loads of pools you can spend the day around, as long as you buy some drinks. We always had our lunches out"
"November 7, 2021",3.0,Go in the early morning to enjoy the views,"Some nice rock formations. The surrounding small beaches get crowded after breakfasts, so if you want to enjoy the unspoiled views, it's best to go there in the early morning."
"November 7, 2021",5.0,Well worth a visit,Recommend a visit here outstanding location breath taking views a few bars and restaurants nearby as well to try
"October 13, 2021",1.0,Overrated,"We had heard and read great reviews about the Canal d‘Amour, promising a romantic spot with amazing views and the opportunity for a swim in a unique and beautiful location. What you get instead is a small formation of mud and rocks right behind a bunch of cheap hotels and bars right in the middle of a busy, touristy village. It‘s absolutely crowded with people trying to take a photo or go swim at the incredibly tiny beach area that fits approx. 4 people. There is nothing remotely romantic about this place, don‘t be fooled. Unless you consider piles of rubbish on the grounds, crowds of people and loud music romantic. Don’t waste your time coming here when there are way more beautiful coves and beaches all over the island!"
"October 5, 2021",4.0,lovely spot,"great little place to visit and bathe, nice surroundings, cliff walks, plenty of bars ,cafes etc very laid back"
"September 28, 2021",2.0,Overrated doesn't even begin to describe it.,"People rave about this place as if it's a sight to behold. Sorry, but it just isn't. It's some jagged rocks, surrounded by tacky hotels and takes a grand total of two minutes to look around."
"September 28, 2021",4.0,A magical place,The place is beautiful as advertised definitely worth the trip and the dip. Hiring a kayak just next to the place and exploring the cave and tunnel is spectacular. Strong currents during tides be extra careful if you swim it. The Hotels around it make it a bit overcrowded at peak seasons besides that warmly recommended
"September 27, 2021",5.0,Lovely place to relax and enjoy,"After reading the previous reviews I felt I had to write my own as it was so unjust. The Canal D Amour is an area of natural beauty. There are various bays to look at with interesting rock formations in the sea. If you don’t take the time to explore then yes, you may only see the small strip of beach on which to sunbathe. Look to the local beach bar what a lovely place to eat reasonably priced food of very high quality then check out the area on the cliffs to sunbathe on and the other beaches and shallow caves, all with stunning views. Yes, there aren’t concrete pavements everywhere just normal pavement.  I honestly feel some people should stay in their built up cities and leave beautiful areas like the Canal D Amour for those of us who appreciate natural beauty. Oh and the nearby Sidari strip is only a 10 minute walk away for a lively night if that’s what you want to do all good in small measure."
"September 26, 2021",5.0,must see,"a little bit crowded, but a place with great water and the canal that everyone can swim through. It's interesting to experience."
"September 21, 2021",3.0,a little underwhelming,access not maintained and a bit scruffy but the views from local restaurants and bars very nice a smelly river nearby avoided
"September 13, 2021",5.0,Beautiful scenery,"I’m surprised at some of the negative views on this place, the sea was crystal clear and people were jumping off the cliffs into the sea. Stunning scenery and I so wish we had our swimming gear with us. We got some stunning photos and had one of the best days of our holiday. Would definitely return."
"September 12, 2021",1.0,Rubbish strewn dump,"I’m sure this was pretty once, but it is now a rubbish strewn dump (rubbish in the water and overflowing bins on the paths approaching the beach). Surrounded by nasty, half built hotels and bars. If this is one of the best things to do in Corfu, I’d hate to see the worst."
"September 4, 2021",5.0,Beautiful beach and surroundings,Really loved the Canal d'Amour beach and surroundings. It did get busy at times during the day but was nice and quiet in the evening. Beautiful spot for a nice family photo.
"August 31, 2021",3.0,Too crowded,"We went there by car, horrible to get there and not clearly instructed by road signs where to go. Parking spot was on the top of a hill with (luckily) just 1 spot left for our car. When we arrived at Canal d’ amour it was crowded like crazy, a lot of kids blasting all sorts of music through speakers. On the small beach part there were barely any spots to leave your stuff (definitely no lying down there) the canal itself was crowded with swimmers too, the waters were good and there was a nice little cave nearby which u could swim through. In my opinion it isn’t worth it to go there again. Just took the swim and got away as fast as possible."
"August 28, 2021",5.0,Amazing views and such a fun day,PLEASE visit Canal D'Amour whilst in Sidari!  One day during our holiday we just went for a stroll and came across this amazing beach. We were so happy to have found it and visited 2 times after that.  The views are breathtaking.  We hired a pedalo for an hour for €10 which we thought was so good for the location and it really did make the trip that whole lot better.  If you're looking for a spot for lunch whilst here definitely go to Canal D'Amour Beach Bar and Restaurant!
"August 19, 2021",4.0,Nice for a short visit,"Nice place, very romantic. We stopped there for about 45 minutes, just the time to get refreshed and swim. There was a beautiful passage under the cliff where swimmers can pass through and take some picts if they have a waterproof camera. Shame the water was a bit cloudy, but I guess it was because of the terrain which was kind of clayish and slippery."
"August 17, 2021",5.0,Great,"Idyllic beach and surprisingly not crowded, despite being a famous tourist spot. There are a few caves to explore a short swim away."
"August 16, 2021",2.0,Good for a nice walk around,"If you want to make a trip, plan to visit for 20 mins max and have other plans for the day too. Keep your expectations low and you will have great experience. Make a short walk, take some pics and move on.  Corfu has other great places worth to see!"
"August 15, 2021",4.0,Amazing scenery but?,"Location is beautiful. was very busy and with all the hotels above it, made it feel overcrowded and congested. Would recommend hiring a boat to view it from the seas"
"August 6, 2021",1.0,What a disappointment,What a disappointment !!! The canal is full of trash and plastic bottles. The surrounding is terrible. It may have been nice before all the hotels and bar have corrupted the place…
"July 21, 2021",5.0,Beauty spot,"This a beauty spot , you can sunbath here but it is very popular so crowed , there are lot of hotels , bars and restaurants in the area. But take a look."
"July 18, 2021",5.0,Gorgeous views,"After reading the previous review I felt I had to write my own as it was so ludicrous. The Canal D Amour is an area of natural beauty. There are various bays to look at with interesting rock formations in the sea. If you don’t take the time to explore then yes, you may only see the closest bay with its small strip of beach on which to sunbathe. Explore beyond that though and there are cliffs to sunbathe on and other beaches and shallow caves to explore in the sea, all with stunning views. Yes, there aren’t concrete pavements everywhere but this is an area of natural beauty!!! If you want a nice pavement, maybe try the prom at Benidorm. The comments about “typical hooligan British” is just ridiculous considering most British planes to the Island were grounded. I honestly feel some people should stay in their built up cities and leave beautiful areas like the Canal D Amour for those of us who appreciate natural beauty. Oh and prices are reasonable, similar to nearby Sidari."
"July 17, 2021",1.0,Terrible !! But great for Barbarians,"Worst place in corfu.  Super crowded with those typical britains that resemble hooligans and botox ladies.  I felt bad for the unlucky families that chosen that place to stay.  Beaches are dirty and lack infrastructures for proper sun bathing.  The place can be windy so prepare yourself to eat dirt. Yes , dirt! There is not even a proper side Walk there.  If you want to eat, enjoy yourself at the tastfulless restaurants with little or none quality in service and cuisine.  With that said, if you enjoy barbarian environments with terrible food, you just found paradise.  This is not greece , it stands way behind the other places corfu has to offer.  Oh, and ir ia not cheap so I would rasteje"
"July 6, 2021",4.0,cliffs of sidari,"driving around corfu we had a day at this place. View is nice up the cliffs and all sidari beach has lots af restaurants for breakfast or lunch. Some cleaning of the beach from plastic bottles, cups, etc must be done."
"June 28, 2021",4.0,"Amazing, with lots of trash","This area is stunning. I was very fortunate to arrive at a time when it wasn't terribly overrun by tourists (good for me, not good for businesses) but even with fewer tourists, so many people litter the beach and surrounding area. If you love it here so much, is it really that hard to carry out the garbage that you brought in?  The local people are lovely and you will never run out of landscape to explore along the trails. Just respect the place on your vacation, please."
"June 13, 2021",1.0,Avoid this place if you want to relax!!!,"A lot of bars, nightclubs... nothing authentic in this place. Drove the way from Kassiopi and regret it. There are better beaches in Corfu (Mpataria beach and Kalami looked better and were less crowded). Good place if you want to party though."
"June 7, 2021",5.0,Nice view,Really nice beach with amazing rocks and nice view. It was really quiet at the minute but was still amazing
"May 6, 2021",5.0,Fabulous place,One of the best places with amazing view. We can not wait come back in summer 2021. The beach and the area is fantastic for children and adults.
"April 26, 2021",5.0,Small walk around,We came up here to see what it was like and it was amazing the views were great and it was so scenic with a couple of cliffside bars
"April 18, 2021",5.0,Heaven,Just a pretty place with many good memories. Highly recommended and stunning. You can stay there all day and just forget about your problems.
"December 17, 2020",5.0,Stunning,"This was one of my favourite places to go in sadari, lovely restaurant, great views, beautiful people,"
"November 30, 2020",5.0,Paradise,This was a fabulous place the rocks are beautiful sea so clear and fabulous to swim in we walked from our apartments it was about a twenty minute walk we went to the restaurant and gardens overlooking the sea it is absolutely stunning the seating area was lovely with swing chairs and sunbeds like a double bed. We went about five times
"November 14, 2020",5.0,Beautiful place,"A stunning place to visit when in Sidari. Beautiful and romantic. Lots of nice hidden coves to sunbathe and swim, definitely worth a visit, we visited twice. Stunning scenery, crystal blue waters, some lovely restaurants nearby to sit and admire the views."
"November 8, 2020",5.0,"Don't miss the beautiful water, swimming and view. Gorgeous any time of day!",Visited during the last week of October. It's hard to find your first time there. You can't access it from the main road in Sidari. You have to drive down a private looking road toward the Aquarius restaurant. You can park for free at the restaurant if you order something (which has a great view of the cliffs and water if you eat outside). Or you can just drive up past the restaurant to park in an unmarked field. It's free November-March in the off season.  The water is gorgeous and you can swim in the cave that goes under the cliff. We had a lot of fun in the water here. There is a very small rocky and sandy beach and some people lay on the cliff to sunbathe. There are many restaurants nearby but I think they all close Nov-March.
"November 1, 2020",5.0,Clear blue sea,Beautiful part of Sidari water is so clear. We did a lovely walk along the coast to the beach room about 30 mins well worth it
"October 26, 2020",4.0,fantastic resort,"we only spent an hour or so here as we were on our way back to our own resort and we wished we were staying here instead, lovely views and great bars and restaurants everywhere would make for a great stay"
"October 25, 2020",5.0,Beautiful Place,"Well worth a visit, the rock formation is really unusual. We went in October so it was really quiet, would imagine it could get really busy aft peak times."
"October 24, 2020",4.0,Clear sea,Great snorkelling in clear waters. The one thing to remember is to stay clear of the boost areas - the people steering these were not mindful of swimmers.
"October 16, 2020",4.0,Nice spot on a sunny day,"Nice spot on a sunny day sadly for us not so, but nice rock formations, a must if you are in Sidari."
"October 14, 2020",5.0,Magnificent Views,Layers of caramel rock forms the vision towards the sea giving you a most pleasant walk along the coast of Sidari Glad that you'd made the effort in the midday sun in October 20.
"October 11, 2020",5.0,Wow,Omg this was beautiful.. some much better in real life.. Went for a swim and the water is so clear and calm
"October 5, 2020",5.0,Drove 2 hours from kavos!,Drove here today from kavos took 2hours was worth the trip! Place is beautiful and great for jumping of cliffs
"October 3, 2020",5.0,Lovely place,Beautiful place to visit. Lots of places to explore either walking or swimming along with nice bars and restautants to appreciate the view
"October 3, 2020",3.0,Lovely Beaches,"Lovely area, somewhat over developed but as we visited late in the season in 2020 it was much quieter than I would expect it to be in the height of summer."
"October 2, 2020",5.0,Stunning,"Such a beautiful spot, me and my wife swam in the sea and it was so clear then enjoyed a chilled out sun bathe"
"September 27, 2020",3.0,A nice place to have a walk around,We visited Canal D’Armour for a walk around during the afternoon. Lovely views and a different walk but you do have to travel through a proper ‘Brits Abroad’ resort strip which isn’t so nice...
"September 25, 2020",5.0,beautiful !! great for a day out,absolutely beautiful . Must see when in sidari !! water is soo clear and is a nice small beach for you to enjoy
"September 25, 2020",3.0,Getting grubby,"Canal D'Amour could be such a beautiful area and probably once was but the whole area, including Sidari is very grubby. Returned home this week from a pleasant holiday but couldnt help but notice the litter around the whole of Sidari. Where are the road sweepers. What are the council doing about it? Tourism there will die if nothing is done about this shabby town. It could be beautiful but just isnt. Such a shame...!!!"
"September 23, 2020",3.0,Very busy,We travelled here at midday ish and unfortunately the small beach was already full and there was people everywhere it's a beautiful ace but was jsut a bit busy for us personally we prefer quieter beaches.
"September 23, 2020",5.0,Wonderful place,"Beautiful place! We went there September 20 and there was not so many tourists there, so it was great."
"September 22, 2020",1.0,Beautiful if people are absent,"Unfortunately cafes, restaurants and sunbeds have destroyed the beauty of nature. If only we could see the place 70 years ago."
"September 19, 2020",5.0,WOW!,"Best thing ever! Christal clear water, secluded landscape and easy to access it. I recommend it. Nice for photos and a good swim 🏊‍♂️"
"September 17, 2020",5.0,"Fantastic location, great beach bars and restaurants!","What a beauty! The place is insane, we absolutely loved it! So many restaurants to choose from, so many bars, a great vibes. One can also do some water sports and many other activities around the beach. The Canal d'amour itself is stunning, a dream for all the Instagramers out there! Highly recommend it :-)"
"September 16, 2020",5.0,stunning,"Beautiful views, not suitable if you have mobility issues. FREE entry. better view from boat trip. do not forget your cam."
"September 14, 2020",5.0,Lovely Beaches,"Had a fab day out here, it was quite quiet, obviously due to the current circumstances, but still lovely, glad we went"
"September 13, 2020",5.0,True beauty,Love this place of natural beauty been myself twice before and took my grand daughter this year she loved it even managed to get her up for sunrise which is a must do while staying in this area STUNNING
"September 13, 2020",5.0,A litle paradise,A must se place when you visit Corfu. I strongly recomend Canal D'Amour. Beautifull view of Corfu island from the hills
"September 12, 2020",5.0,Good walk away from the action,"The walk that all 10 of us went away on away from the hustle and bustle of the main strip, we went over the hill and coming back past the smartline mimosa. We also took a small break in one of the cove beaches and the stairs were rather rickerty and it is an accident waiting to happen"
"September 10, 2020",3.0,"Natural features were pretty, but...","The cliffs were interesting and the sea was pretty. We were disappointed in the amount of litter around the area. There was enough litter to distract us from the sights. Pretty touristy place. It was worth it to see once, but we wouldn't go back."
"September 8, 2020",5.0,The best place in Corfu,The best place we visited in Corfu. We would return here again and again. It was merely perfection! We rented paddle boards and a paddle boat and it was magical. Highly recommend!
"September 7, 2020",5.0,Beautiful,Would definitely advise a visit to Canal D’Amour it is beautiful and is a great place to cool off. The beach can get a bit busy so it is advisable to arrive earlier in the day.
"September 5, 2020",5.0,A real find - well worth a visit,"We weren't quite sure what to expect - read about a good spot to visit on Tripadvisor. What we were met with was brilliant... a tiny high-sided cove, with a mini beach, but with cliff walls that you can jump off into to the water (varying heights to test your bravery). Great fun. Then we discovered the secret water tunnel which you can swim through. Lovers scratch their names into the sandstone walls. It is said you meet your soul mate if you swim here. Go for it."
"August 29, 2020",4.0,Nice,"Nice beach and sea gallery, but maybe nothing so special compared to others corfu interesting points."
"August 23, 2020",5.0,Simply stunning - well worth a day trip,Stunning place - Sidari was a bit too British for us to stay here for more than a day but none the less a great day out and the Canal D’Armor was a great sight and some real nice beach bars there as well.
"August 22, 2020",1.0,horrible,"The beach itself is beautiful. Unfortunately, we parked our bike close to a restaurant and when we came back the owner was shouting and being aggressive with customers from the nearby hotels and restaurants like a maniac. AVOID that restaurant at any cost, its called The Famous Canal D amour snack and pool bar. I guess it should be called the ""infamous"" canal d amour restaurant. We searched for details online about that place and there is absolutely nothing. In our hotel they told us the owner of THE FAMOUS CANAL D AMOUR is known all over the island for being a savage. We also noticed nobody was wearing a mask in the restaurant, including the owner."
"August 19, 2020",5.0,Stunning place to watch folk jump and dive into the water,"A stunning place especially at sunset, lots of people watching to be done here and with the added bonus of watching the younger people and occasionally not so young jumping and diving from the cliffs into the water below. It has the added bonus of using the natural clay to give you a free face and body scrub which most use. Beautiful spot and a must do attraction"
"August 18, 2020",5.0,Beautiful at sunset,Visited just after heavy rainfall so the canal was really quiet. The views are so lovely and the little cove round the back ideal for a visit with kids. You do have to be careful and it’s best to wear proper footwear and not flip flops. Some great photo opportunities and worth a visit.
"August 16, 2020",5.0,Gorgeous,"We have just returned from 4 nights in Sidari and visited this beach every day. The prettiest beach I’ve ever been too, lovely and spacious with comfy sun loungers belonging to bars along the beach for a small spend. Recommend going for a walk through the coves and paths to take you further along, we didn’t discover the hidden beaches until our last evening sadly!"
"August 14, 2020",5.0,Stayed at Kanali Apartments,"Visited everyday throughout our two week stay, gets very busy with tourists but lovely when quiet in the mornings and evenings."
"August 13, 2020",5.0,Our favorite place,This is indeed paradise !! Daybeds cost 5 euros. But the staff are wonderful and the atmosphere is fabulous!!! Cant wait to come back soon !
"August 13, 2020",2.0,"Avoid, especially in the afternoon","This is a tourist trap. Arrived mid afternoon and was thoroughly disappointed. sidari itself felt like a place where English tourists would go on a stag do (read, not nice), and to get.to the beach one option was to walk through a hotel. It was extremely crowded (no socia distancing during covod-19)  The beach was busy, overcrowded, the water just didn't even look as clear as other beaches . Took one look and went back to the car"
"August 12, 2020",4.0,Beautiful,This area is a must if you visit Sidari.The water was beautiful and plenty of people swimming.Lots of lovely reasonably priced bars in the area
"August 11, 2020",4.0,"Lovely sunset, good for jumping in to the sea from the rocks.",Beautiful views at sunset and a great place to swim and jump in during the day too! Would recommend and much nicer than sidari beach.
"August 8, 2020",5.0,Is it a canal ?,Leeds Liverpool canal !!!! Canal boats ! Venice canals !!!!!!!!!!!!!!!!! Gondolas ! I’m a big fan of canals and the varying floatation devices that go along canals . So me and my wife have seen this . “ canal of love “ and spent our life savings to come and see this ! We both expected big rideable swans or a heart shaped pedelo. But no . It’s just a bit of the sea with rocks either side . Maybe changing its name to bit of sea with rocks either side damour would be better .  Nice view though
"August 8, 2020",5.0,Beautiful!,"We spent a day and an evening here, and it made the holiday. Recommend getting a sun lounger through the D’amour Beach Bar and going to their Greek night."
"August 7, 2020",3.0,Arrive early morning,Arrive early morning for the best views. After 10 it’s so busy you can’t even stand up there without getting in the way of someone’s Instagram picture. I arrived at sunrise one morning and had a lovely time chilling by the sea.
"August 5, 2020",5.0,Great beaches,Due to covid we didn't want to spend too much time (none at all!) in the hotel pools and found that the beaches at Canal d'Amour were all lovely. Sea was warm and crystal clear and the beaches were mostly empty
"August 4, 2020",5.0,Beautiful place,"We were spoiled this year given the fact that they weren’t that many people due to corona. Canal d’Amour was able to shine in its beauty.  Given the popularity of the sport, there’s plenty of restaurants and accommodations very close to the beach which make it a bit overcrowded. Make sure to walk along the shoreline and watch the water and it’s amazing colors."
"August 2, 2020",5.0,Beautiful views,Beautiful views and coves for sunbathing and swimming. Lovely walk to this place from our hotel and lots of shops and places to eat along the way
"July 29, 2020",5.0,Fun nice views,Fun to go here. The Italian youngsters love to jump in The sea via the cliffs.. Such wonderful views and nice bars along the way
"July 5, 2020",5.0,Beatiful place,"Beatiful place, with warm sea. Entry free. There are beatiful views and small beach with sand. There are caves, but is there forbidden."
"February 13, 2020",5.0,Marvellous view,Lovely to walk on the cliffs round the cove also a lovely little beach where the sea is beautiful walk a bit further on you can eat and have a drink
"January 18, 2020",5.0,Beautiful at night,"I found the bed expensive but the views are breath taking especially if you love sun sets, unfortunately it gets a bit hard to swim when it’s windy as the sea gets choppy here but it really is a must see..  Don’t visit Corfu without watching a sunset here Just beautiful"
"December 30, 2019",5.0,Happy day,"Great place , you have to walk through hotel grounds to get there , good place for pit stop on the way. Can get very busy in summer months but some great views and great places to jump in if that’s your thing.id planned to jump but found it too busy and bottled it . My tip go early or late afternoon .we had a quad bike and went all over the north of the island, would go back ."
"December 28, 2019",5.0,Natural rock formation worth a visit,"It is a place worth a visit, due to spectacular views towards the sea. Unfortunately, most of the surrounding area is occupied by large hotels with eating and drinking people. Difficult to park nearby, lots of tourists on the rocks all the time. Nevertheless, worth a visit when in Corfu."
"December 12, 2019",5.0,Canal d’mor,"This is the most beautiful and tranquil spot I’ve visited on Corfu. As you walk over the bridge and up the dusty road, at the end is an entrance. Continue over the luscious grassy area and wow the scenery is breathtaking. A quaint cove with gentle lapping waves it can be quite busy but it really worth a visit to experience this for yourself."
"December 6, 2019",3.0,Not what it was (but what is?),"Last visited Canal D'Amour over 30 years ago when there were no buildings up close, but naturally over time everything changes. We were going to have a swim, but it was way too windy and rough. The canal itself has also changed, but to be expected as the surrounds/edges are quite soft and erosion does the rest. Still worth a visit."
"November 17, 2019",5.0,Beautiful canal,The canal and its surroundings are a great place for beautiful pictures. Located right next to Sidari beach.
"November 10, 2019",4.0,Over all a nice place,Stayed in Sidari for a week holiday. We enjoyed our stay because we lived close to canal d'Amour and could take some nice evening walks as there is a path a long the Beach cliffs. Unfortunately there are lots of trash around and during the day many loud tourists screaming and jumping from the cliffs..
